"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"209","GO:0032502",0.000351383872944376,0.999725037212261,405,4814,"developmental process","BP",0.0358228352578032
"210","GO:0072599",0.000352070467957369,0.999928845336454,10,43,"establishment of protein localization to endoplasmic reticulum","BP",0.0358228352578032
"211","GO:0042692",0.000352268175392481,0.999820691291084,42,329,"muscle cell differentiation","BP",0.0358228352578032
"212","GO:0019439",0.000365894942643867,0.999809710072479,44,377,"aromatic compound catabolic process","BP",0.0370330555863654
"213","GO:0003682",0.00037803189059407,0.999777981948973,65,548,"chromatin binding","MF",0.0380818322839294
"214","GO:0140098",0.000384594463425349,0.999806439480425,40,330,"catalytic activity, acting on RNA","MF",0.0385618850547557
"215","GO:0051647",0.000393163096683859,0.999922562461902,10,34,"nucleus localization","BP",0.0391302194675187
"216","GO:0043167",0.000393910024932845,0.999692865029602,369,4293,"ion binding","MF",0.0391302194675187
"217","GO:0010629",0.000400199637015764,0.999745249249445,88,869,"negative regulation of gene expression","BP",0.039571813877637
"218","GO:0009889",0.000408992713531514,0.999688255880158,277,3159,"regulation of biosynthetic process","BP",0.040255764469017
"219","GO:0034661",0.000427378560777612,0.999921918039385,9,34,"ncRNA catabolic process","BP",0.0418733414548183
"220","GO:0098984",0.000436739632211286,0.999777869925753,41,296,"neuron to neuron synapse","CC",0.0425960104016253
"221","GO:0008135",0.000448276690304305,0.999872288320509,14,77,"translation factor activity, RNA binding","MF",0.0435234069857894
"222","GO:0003746",0.000463517429708477,0.999951397809887,6,17,"translation elongation factor activity","MF",0.0448004211227693
"223","GO:0061077",0.0004678502462251,0.9998904207303,11,57,"chaperone-mediated protein folding","BP",0.0450164248127891
"224","GO:0051234",0.000483361799426734,0.999627286775283,302,3533,"establishment of localization","BP",0.0463013130816939
"225","GO:0007275",0.000514888834365196,0.999598775300187,340,3929,"multicellular organism development","BP",0.0491020876398845
"226","GO:0000226",0.0005194632737267,0.999692147606365,64,556,"microtubule cytoskeleton organization","BP",0.049197937057984
"227","GO:0000775",0.00052047964357377,0.999770863799096,28,201,"chromosome, centromeric region","CC",0.049197937057984
"228","GO:0010556",0.000523333070191881,0.999601208673854,262,2962,"regulation of macromolecule biosynthetic process","BP",0.0492506916101193
