"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"10674","GO:0043232",1.15415165538117e-08,1,869,3833,"intracellular non-membrane-bounded organelle","CC",6.39607172506491e-06
"18031","GO:0140513",1.23440751906499e-08,1,303,1174,"nuclear protein-containing complex","CC",6.66981242738789e-06
"2632","GO:0005829",1.27855699705407e-08,1,752,3300,"cytosol","CC",6.73986643349505e-06
"20880","GO:1990904",5.25777932907056e-08,1,159,688,"ribonucleoprotein complex","CC",2.70562820569529e-05
"11054","GO:0044271",7.43512289154434e-08,1,814,3644,"cellular nitrogen compound biosynthetic process","BP",3.73710025709181e-05
"8439","GO:0032991",1.11837728030109e-07,1,1000,4678,"protein-containing complex","CC",5.49352003616988e-05
"19254","GO:1903311",1.34898797144168e-07,1,92,277,"regulation of mRNA metabolic process","BP",6.11080961674601e-05
"168","GO:0000375",1.35714089484944e-07,1,79,254,"RNA splicing, via transesterification reactions","BP",6.11080961674601e-05
"169","GO:0000377",1.35714089484944e-07,1,79,254,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",6.11080961674601e-05
"182","GO:0000398",1.35714089484944e-07,1,79,254,"mRNA splicing, via spliceosome","BP",6.11080961674601e-05
"17763","GO:0110165",3.81412762710417e-07,1,2621,13285,"cellular anatomical entity","CC",0.000168234164091026
"2557","GO:0005694",4.67383566279333e-07,1,277,1078,"chromosome","CC",0.000200560582605923
"10814","GO:0043484",4.73260987040303e-07,0.999999815194487,54,146,"regulation of RNA splicing","BP",0.000200560582605923
"12788","GO:0050684",7.64913878864461e-07,0.999999706691738,51,133,"regulation of mRNA processing","BP",0.000317924685844184
"2469","GO:0005515",8.86903779748845e-07,0.999999402411144,1583,7425,"protein binding","MF",0.000358070843126006
"19255","GO:1903312",8.94638667876015e-07,0.999999711014151,39,91,"negative regulation of mRNA metabolic process","BP",0.000358070843126006
"11051","GO:0044265",2.07697284238916e-06,0.999998871982926,256,1017,"cellular macromolecule catabolic process","BP",0.00081617480077376
"6199","GO:0019219",3.0227783222982e-06,0.999997744034059,729,3151,"regulation of nucleobase-containing compound metabolic process","BP",0.00116663049785412
"1528","GO:0003677",4.17379964223168e-06,0.999996985760646,464,1884,"DNA binding","MF",0.00158260230995707
"11048","GO:0044260",6.3223305705579e-06,0.999994954057191,994,4611,"cellular macromolecule metabolic process","BP",0.00235594018312876
"5714","GO:0016604",7.10072477441441e-06,0.999995635278873,186,674,"nuclear body","CC",0.00260115194151557
"11044","GO:0044249",7.33368580265958e-06,0.999994155030824,941,4362,"cellular biosynthetic process","BP",0.00264171585421469
"4106","GO:0009058",7.775794207582e-06,0.999993759238824,966,4492,"biosynthetic process","BP",0.00275505311817164
"13121","GO:0051252",8.17432053804967e-06,0.999993659458573,670,2877,"regulation of RNA metabolic process","BP",0.00283419168166675
"13122","GO:0051253",8.2614202537827e-06,0.999994303658643,286,1114,"negative regulation of RNA metabolic process","BP",0.00283419168166675
"12790","GO:0050686",8.61510844595128e-06,0.99999848054579,17,31,"negative regulation of mRNA processing","BP",0.00290934904441164
"2957","GO:0006376",1.1326017184192e-05,0.999998175788106,16,27,"mRNA splice site selection","BP",0.00376598783695296
"11647","GO:0045934",1.17263718592931e-05,0.999991679912239,311,1230,"negative regulation of nucleobase-containing compound metabolic process","BP",0.0038400314393167
"18547","GO:1901576",1.26396048187453e-05,0.999989749538087,948,4412,"organic substance biosynthetic process","BP",0.0040773101335454
"8503","GO:0033119",1.47041707865704e-05,0.99999755968946,15,28,"negative regulation of RNA splicing","BP",0.00467354769426686
"4553","GO:0010468",1.89806827729669e-05,0.999984618801413,843,3789,"regulation of gene expression","BP",0.00594535502568311
"10569","GO:0043043",2.06626667529918e-05,0.999987005085916,143,610,"peptide biosynthetic process","BP",0.00637974595046302
"2972","GO:0006399",2.27394993088903e-05,0.999989757036535,49,163,"tRNA metabolic process","BP",0.00692209575440911
"2983","GO:0006412",2.58852376226298e-05,0.999983754838941,138,590,"translation","BP",0.0077648190525802
"16214","GO:0080090",2.62264281144845e-05,0.999978374680037,1007,4575,"regulation of primary metabolic process","BP",0.0077648190525802
"10898","GO:0043604",2.84083148082376e-05,0.999981289990608,162,701,"amide biosynthetic process","BP",0.00820836500809955
"12083","GO:0046907",2.84841241663566e-05,0.999978879869487,330,1369,"intracellular transport","BP",0.00820836500809955
"3383","GO:0006996",3.59806822514666e-05,0.999970773431017,741,3274,"organelle organization","BP",0.0102322432302756
"12308","GO:0048024",3.74664000790377e-05,0.999985548527283,36,97,"regulation of mRNA splicing, via spliceosome","BP",0.0104869243330931
"12309","GO:0048025",3.78466708916515e-05,0.99999425335362,13,23,"negative regulation of mRNA splicing, via spliceosome","BP",0.0104869243330931
"7469","GO:0031323",4.15576226267752e-05,0.999965478066681,1031,4709,"regulation of cellular metabolic process","BP",0.0113004006870266
"6770","GO:0022613",4.18281615214051e-05,0.99997559515651,96,387,"ribonucleoprotein complex biogenesis","BP",0.0113004006870266
"13081","GO:0051171",4.38167682076986e-05,0.999963678053907,976,4434,"regulation of nitrogen compound metabolic process","BP",0.0116915038428764
"18035","GO:0140535",4.816903281716e-05,0.99996742002268,176,708,"intracellular protein-containing complex","CC",0.0126401439446477
"4616","GO:0010608",4.85417085738101e-05,0.999969618611108,126,477,"post-transcriptional regulation of gene expression","BP",0.0126401439446477
"4107","GO:0009059",5.35951497619196e-05,0.999955965234857,800,3653,"macromolecule biosynthetic process","BP",0.0137899044262425
"18059","GO:0140640",5.63771915044804e-05,0.999963667836712,139,527,"catalytic activity, acting on a nucleic acid","MF",0.0143350616468981
"2889","GO:0006259",5.93854393642692e-05,0.999958009316107,221,881,"DNA metabolic process","BP",0.0149243895462785
"2975","GO:0006402",6.09765168617636e-05,0.999967839617608,69,221,"mRNA catabolic process","BP",0.0151481087233712
"9087","GO:0034660",6.76094997586602e-05,0.999957273249089,122,490,"ncRNA metabolic process","BP",0.0164739753068886
"6037","GO:0018130",6.78380512799279e-05,0.999944716902505,686,3050,"heterocycle biosynthetic process","BP",0.0164739753068886
"9011","GO:0034470",7.23598071193331e-05,0.999957004174977,95,376,"ncRNA processing","BP",0.0173768056807794
"2976","GO:0006403",7.4129235689266e-05,0.999964461678806,52,156,"RNA localization","BP",0.0176061007796935
"112","GO:0000245",8.90298849462421e-05,0.999976220386631,20,43,"spliceosomal complex assembly","BP",0.0209152489493819
"1554","GO:0003730",0.00010297449008397,0.999958943918542,34,94,"mRNA 3'-UTR binding","MF",0.0239310500449984
"9083","GO:0034654",0.000109766676041093,0.999910091139589,672,2987,"nucleobase-containing compound biosynthetic process","BP",0.025238161375278
"17922","GO:0140101",0.000119655227686884,0.999949322904916,36,115,"catalytic activity, acting on a tRNA","MF",0.0272221940631224
"6273","GO:0019438",0.000128306424451421,0.999894520529273,685,3058,"aromatic compound biosynthetic process","BP",0.0288863203298809
"4613","GO:0010605",0.000138395048769452,0.999888715941745,518,2268,"negative regulation of macromolecule metabolic process","BP",0.0308364143201461
"13078","GO:0051168",0.000142325957374355,0.999932397552243,47,141,"nuclear export","BP",0.0313886828237952
"18476","GO:1901362",0.000152137304738592,0.999874377934875,702,3157,"organic cyclic compound biosynthetic process","BP",0.0332135713870222
"274","GO:0000785",0.000156516599263729,0.999894773383009,148,543,"chromatin","CC",0.0338279325988697
"4105","GO:0009057",0.000170575519488346,0.999871567650485,281,1187,"macromolecule catabolic process","BP",0.0365014723039765
"18894","GO:1902494",0.000175460647279044,0.999865885271755,309,1372,"catalytic complex","CC",0.0370451856155267
"11998","GO:0046700",0.000176544400055487,0.999890428176353,100,378,"heterocycle catabolic process","BP",0.0370451856155267
"13082","GO:0051172",0.000179197680474207,0.999857370247353,448,1919,"negative regulation of nitrogen compound metabolic process","BP",0.037240379500856
"3057","GO:0006518",0.000181171553894308,0.999873575387793,167,759,"peptide metabolic process","BP",0.0372920075649303
"13864","GO:0060255",0.000193047254750726,0.99983641883622,1045,4853,"regulation of macromolecule metabolic process","BP",0.0393616067634664
"8292","GO:0032774",0.000195328512146465,0.999839809475427,618,2703,"RNA biosynthetic process","BP",0.0394545339534724
"16980","GO:0097659",0.000229910108952758,0.999811079470283,615,2691,"nucleic acid-templated transcription","BP",0.0459713762351569
"6274","GO:0019439",0.000231845648897983,0.999854281043595,101,387,"aromatic compound catabolic process","BP",0.0459713762351569
"2939","GO:0006351",0.000242847886168448,0.999800296305575,614,2687,"transcription, DNA-templated","BP",0.047715194215988
"11053","GO:0044270",0.000263063668309425,0.999834808240304,99,378,"cellular nitrogen compound catabolic process","BP",0.0510388909103666
"7470","GO:0031324",0.00026448691907468,0.999787168475291,470,2034,"negative regulation of cellular metabolic process","BP",0.0510388909103666
"2974","GO:0006401",0.000272421459178615,0.999841901416526,75,260,"RNA catabolic process","BP",0.0520958284411849
"17921","GO:0140098",0.000274784825905477,0.999832393851159,88,335,"catalytic activity, acting on RNA","MF",0.0520958284411849
"4588","GO:0010558",0.000284367519754885,0.999782396472403,296,1215,"negative regulation of macromolecule biosynthetic process","BP",0.053443784386629
"6202","GO:0019222",0.000288260575188732,0.999753926265452,1122,5266,"regulation of metabolic process","BP",0.0537084121685695
"5716","GO:0016607",0.000425434639800557,0.999737748372805,88,310,"nuclear speck","CC",0.0784545093921251
"12986","GO:0051028",0.000428336284100808,0.999805065616238,37,108,"mRNA transport","BP",0.0784545093921251
"1552","GO:0003727",0.000444593557064125,0.99981764440614,30,82,"single-stranded RNA binding","MF",0.0807479037716548
"15767","GO:0071782",0.000450954018545762,0.999900521541869,14,26,"endoplasmic reticulum tubular network","CC",0.0812205766902462
"4050","GO:0008757",0.000459313887329928,0.999775872497904,42,136,"S-adenosylmethionine-dependent methyltransferase activity","MF",0.0819033949712806
"17966","GO:0140296",0.000464152278999616,0.999849547893271,20,51,"general transcription initiation factor binding","MF",0.0819033949712806
"14804","GO:0065003",0.000467658822843066,0.999641884047004,269,1199,"protein-containing complex assembly","BP",0.0819033949712806
"18967","GO:1902679",0.000473692887216493,0.999641842290157,250,1010,"negative regulation of RNA biosynthetic process","BP",0.0819033949712806
"19354","GO:1903507",0.000473692887216493,0.999641842290157,250,1010,"negative regulation of nucleic acid-templated transcription","BP",0.0819033949712806
"9084","GO:0034655",0.000506107957760838,0.999679560214624,93,358,"nucleobase-containing compound catabolic process","BP",0.0860524545525888
"12768","GO:0050657",0.000509633747408105,0.999749398216469,43,132,"nucleic acid transport","BP",0.0860524545525888
"12769","GO:0050658",0.000509633747408105,0.999749398216469,43,132,"RNA transport","BP",0.0860524545525888
"5396","GO:0015931",0.000521533635071167,0.999721413712595,53,173,"nucleobase-containing compound transport","BP",0.0873791198045979
"13110","GO:0051236",0.000528127582993564,0.999737563660501,44,135,"establishment of RNA localization","BP",0.0878032419326147
"18559","GO:1901610",0.000543107012964876,1,5,5,"positive regulation of vesicle transport along microtubule","BP",0.089604365429083
"4586","GO:0010556",0.000565807104524198,0.999525846120457,677,3024,"regulation of macromolecule biosynthetic process","BP",0.0926423405309204
"3734","GO:0008134",0.000583673458285868,0.999588124204887,156,597,"transcription factor binding","MF",0.0948491312325749
"2546","GO:0005681",0.000635670999255059,0.999661352748379,49,183,"spliceosomal complex","CC",0.102528039603728
"10817","GO:0043487",0.000644576396089133,0.999660043520296,50,158,"regulation of RNA stability","BP",0.103194293693885
"5687","GO:0016570",0.000656237046407947,0.999555243555913,126,448,"histone modification","BP",0.104288612382463
"11615","GO:0045892",0.000672022924422749,0.999488502006432,248,1006,"negative regulation of transcription, DNA-templated","BP",0.106017747923714
"18475","GO:1901361",0.00073680037191191,0.999516347231209,102,408,"organic cyclic compound catabolic process","BP",0.115394684334291
"3854","GO:0008327",0.000801329566892397,0.999835286922866,12,22,"methyl-CpG binding","MF",0.124598100210398
"7473","GO:0031327",0.000822102788971055,0.999355681068014,302,1264,"negative regulation of cellular biosynthetic process","BP",0.126915054128796
"8575","GO:0033268",0.000833748952556549,0.999861543348344,11,17,"node of Ranvier","CC",0.1278001142667
"6429","GO:0019904",0.000890566736909697,0.999345668972224,186,725,"protein domain specific binding","MF",0.135548020315699
"4499","GO:0010216",0.000902358155378567,0.999933658103426,7,9,"maintenance of DNA methylation","BP",0.136382285399979
"4415","GO:0009889",0.000915078215643715,0.999225430804272,712,3225,"regulation of biosynthetic process","BP",0.136604576208234
"3052","GO:0006511",0.000918162174032041,0.99935014046275,146,577,"ubiquitin-dependent protein catabolic process","BP",0.136604576208234
"4507","GO:0010256",0.000922790363503547,0.99937320067429,118,448,"endomembrane system organization","BP",0.136604576208234
"3337","GO:0006913",0.000953210197884065,0.99940505190831,81,291,"nucleocytoplasmic transport","BP",0.139200891938299
"13079","GO:0051169",0.000953210197884065,0.99940505190831,81,291,"nuclear transport","BP",0.139200891938299
"13337","GO:0051649",0.000973794594477059,0.999206056427123,429,1869,"establishment of localization in cell","BP",0.140197415047102
"7472","GO:0031326",0.000982289017751414,0.999168688593663,699,3160,"regulation of cellular biosynthetic process","BP",0.140197415047102
"14878","GO:0070137",0.000988130936674471,1,5,5,"ubiquitin-like protein-specific endopeptidase activity","MF",0.140197415047102
"14879","GO:0070139",0.000988130936674471,1,5,5,"SUMO-specific endopeptidase activity","MF",0.140197415047102
"20635","GO:1990234",0.000992467704724312,0.999267835235874,184,763,"transferase complex","CC",0.140197415047102
"10566","GO:0043038",0.00100781591114794,0.999683981552178,17,43,"amino acid activation","BP",0.141441073296367
"13315","GO:0051603",0.0010270333006108,0.999254053125613,166,679,"proteolysis involved in cellular protein catabolic process","BP",0.143208198232912
"11052","GO:0044267",0.00105630689005604,0.9990968253369,815,3840,"cellular protein metabolic process","BP",0.146212955632842
"16901","GO:0097479",0.0010621123413851,0.999602202171557,23,57,"synaptic vesicle localization","BP",0.146212955632842
"5617","GO:0016427",0.00108471583752383,0.99992765491304,6,8,"tRNA (cytosine) methyltransferase activity","MF",0.148379515167104
"14321","GO:0061013",0.00112409848437201,0.999388109201022,50,162,"regulation of mRNA catabolic process","BP",0.15279962605492
"4418","GO:0009892",0.0011790582847193,0.999016154369603,545,2454,"negative regulation of metabolic process","BP",0.157936147693852
"6442","GO:0019941",0.00118491363814325,0.999153731790858,147,588,"modification-dependent protein catabolic process","BP",0.157936147693852
"312","GO:0000900",0.00118500167848746,0.999856944106846,8,12,"mRNA regulatory element binding translation repressor activity","MF",0.157936147693852
"12810","GO:0050733",0.0011911160909683,0.999955764423765,5,6,"RS domain binding","MF",0.157936147693852
"4876","GO:0010970",0.00123348137349598,0.999327170340994,50,158,"transport along microtubule","BP",0.162556298325419
"19353","GO:1903506",0.00128346006428021,0.998922249750423,588,2597,"regulation of nucleic acid-templated transcription","BP",0.168094165971213
"21523","GO:2001141",0.0012955947785771,0.998911759436881,589,2604,"regulation of RNA biosynthetic process","BP",0.168094165971213
"5775","GO:0016741",0.00129883522496611,0.999271277813374,52,187,"transferase activity, transferring one-carbon groups","MF",0.168094165971213
"2931","GO:0006325",0.00131701519690524,0.999076121591064,134,485,"chromatin organization","BP",0.169205502329815
"2639","GO:0005840",0.00132308008576961,0.999302183347907,39,215,"ribosome","CC",0.169205502329815
"2943","GO:0006355",0.00134753332474492,0.998867748187076,587,2593,"regulation of transcription, DNA-templated","BP",0.171319045574776
"10612","GO:0043130",0.00139757835525873,0.999389138135218,28,83,"ubiquitin binding","MF",0.176642461942731
"2904","GO:0006281",0.00148434876872203,0.99896451614464,124,487,"DNA repair","BP",0.184700247855356
"13329","GO:0051640",0.00149028280693734,0.99895147394653,132,493,"organelle localization","BP",0.184700247855356
"1","GO:0000002",0.00149324057616713,0.999561461540802,15,35,"mitochondrial genome maintenance","BP",0.184700247855356
"15799","GO:0071840",0.00150406789410929,0.998691255966001,1119,5215,"cellular component organization or biogenesis","BP",0.184700247855356
"8107","GO:0032484",0.00150861817960737,0.999929698470399,6,7,"Ral protein signal transduction","BP",0.184700247855356
"3838","GO:0008299",0.00151260555547115,0.999657286921085,11,24,"isoprenoid biosynthetic process","BP",0.184700247855356
"2038","GO:0004659",0.00152943688882319,0.999763638413979,8,15,"prenyltransferase activity","MF",0.185706289203009
"330","GO:0000959",0.00158524569508119,0.999465760853875,17,48,"mitochondrial RNA metabolic process","BP",0.190627641916133
"17904","GO:0140053",0.00158760817771267,0.999274827066881,28,108,"mitochondrial gene expression","BP",0.190627641916133
"10917","GO:0043632",0.00159973175706113,0.998845353791897,148,598,"modification-dependent macromolecule catabolic process","BP",0.191022113068299
"2978","GO:0006405",0.00163447688294608,0.999320657234796,25,70,"RNA export from nucleus","BP",0.194098620170954
"2564","GO:0005730",0.00172584256560243,0.998707034935323,183,796,"nucleolus","CC",0.203828608581232
"2624","GO:0005813",0.0017508299346559,0.998735303557196,147,584,"centrosome","CC",0.205655909661511
"2569","GO:0005739",0.00177076092219245,0.998573748788567,320,1684,"mitochondrion","CC",0.20687273411538
"2958","GO:0006378",0.00180186379522941,0.999385158494012,18,44,"mRNA polyadenylation","BP",0.20862270010044
"18557","GO:1901608",0.00180504533932274,0.999925655049722,5,6,"regulation of vesicle transport along microtubule","BP",0.20862270010044
"6187","GO:0019206",0.0019121353883464,0.999852954532725,5,8,"nucleoside kinase activity","MF",0.219824373129419
"4416","GO:0009890",0.00195128314235143,0.99844047555423,306,1305,"negative regulation of biosynthetic process","BP",0.222610160029093
"10567","GO:0043039",0.00195696712189551,0.999361440941389,16,42,"tRNA aminoacylation","BP",0.222610160029093
"4631","GO:0010629",0.00201283226564055,0.998459316740178,209,897,"negative regulation of gene expression","BP",0.227344673650697
"15611","GO:0071539",0.00201962602789681,0.999363602258484,17,35,"protein localization to centrosome","BP",0.227344673650697
"11046","GO:0044257",0.00206138372464784,0.998460442399302,175,731,"cellular protein catabolic process","BP",0.230842934926496
"2987","GO:0006417",0.0021002408532046,0.998607810554076,90,349,"regulation of translation","BP",0.233981987424284
"10818","GO:0043488",0.00211871867670563,0.998846112678755,45,145,"regulation of mRNA stability","BP",0.234830085946866
"2979","GO:0006406",0.00214580557315156,0.999187145319433,20,55,"mRNA export from nucleus","BP",0.236618856390432
"7580","GO:0031519",0.00225740661849345,0.999216872961668,18,43,"PcG protein complex","CC",0.247661569774106
"17424","GO:0099532",0.00227541543041277,0.999663396593945,8,13,"synaptic vesicle endosomal processing","BP",0.248376533825814
"3751","GO:0008168",0.00237780516945936,0.998644956041249,49,179,"methyltransferase activity","MF",0.2582487594348
"13336","GO:0051648",0.00243177852248919,0.998583179209432,55,176,"vesicle localization","BP",0.262790146032795
"10916","GO:0043631",0.002496366434953,0.999114241278394,18,45,"RNA polyadenylation","BP",0.268427700291737
"9032","GO:0034508",0.00255603579885325,0.999301621965968,12,30,"centromere complex assembly","BP",0.27348317683473
"10263","GO:0042393",0.0025818047994372,0.998406118500834,67,220,"histone binding","MF",0.27416329757325
"3679","GO:0008033",0.00258776258293356,0.998731240107589,31,113,"tRNA processing","BP",0.27416329757325
"1539","GO:0003697",0.00264920377593667,0.998655753792366,35,114,"single-stranded DNA binding","MF",0.279303615655216
"10897","GO:0043603",0.00267915913381592,0.997940810873985,198,956,"cellular amide metabolic process","BP",0.280137074868418
"11327","GO:0045182",0.00268303217960314,0.998599448903234,37,129,"translation regulator activity","MF",0.280137074868418
"3758","GO:0008175",0.002721241215545,0.999258122530244,12,29,"tRNA methyltransferase activity","MF",0.282760511497952
"15792","GO:0071826",0.00276165999648164,0.998479757672228,42,161,"ribonucleoprotein complex subunit organization","BP",0.284973028365165
"2988","GO:0006418",0.00276890463872136,0.999100508435906,15,39,"tRNA aminoacylation for protein translation","BP",0.284973028365165
"2973","GO:0006400",0.00284043195180944,0.998783474306894,23,74,"tRNA modification","BP",0.290949079499799
"17021","GO:0098518",0.00290945577064734,1,4,4,"polynucleotide phosphatase activity","MF",0.296613526278306
"7191","GO:0030705",0.00293014952965115,0.998255506458016,57,186,"cytoskeleton-dependent intracellular transport","BP",0.296705893584369
"3756","GO:0008173",0.00293781803669343,0.998864993484671,19,57,"RNA methyltransferase activity","MF",0.296705893584369
"13138","GO:0051276",0.00297705705562232,0.9977021471791,210,848,"chromosome organization","BP",0.29927039136356
"4331","GO:0009451",0.00306300032947423,0.998380893308403,37,134,"RNA modification","BP",0.305457724720898
"6775","GO:0022618",0.00306687300534099,0.998327590679107,40,153,"ribonucleoprotein complex assembly","BP",0.305457724720898
"12058","GO:0046872",0.00317732259816966,0.997274507782818,660,2940,"metal ion binding","MF",0.315006758322206
"4491","GO:0010171",0.00325220998343323,0.998715955418149,21,52,"body morphogenesis","BP",0.320958969734897
"10787","GO:0043414",0.00327160589336887,0.997859526390579,79,290,"macromolecule methylation","BP",0.321405537151734
"3372","GO:0006974",0.00336811194486934,0.997448397883549,175,740,"cellular response to DNA damage stimulus","BP",0.327909863717157
"9535","GO:0035728",0.00336815757855035,0.99935448726949,9,16,"response to hepatocyte growth factor","BP",0.327909863717157
"3707","GO:0008088",0.00345839805090874,0.998368205320446,29,82,"axo-dendritic transport","BP",0.335185457732245
"12789","GO:0050685",0.00350899906889146,0.998881332748879,14,36,"positive regulation of mRNA processing","BP",0.338571414624782
"7379","GO:0031124",0.00360413835635551,0.998528497647253,21,58,"mRNA 3'-end processing","BP",0.346205521315163
"10819","GO:0043489",0.00362430144674022,0.998484642807605,22,61,"RNA stabilization","BP",0.346461807741891
"7895","GO:0032182",0.00363886690220743,0.998159829320231,33,104,"ubiquitin-like protein binding","MF",0.346461807741891
"2139","GO:0004812",0.00378861780095809,0.998715850288293,15,40,"aminoacyl-tRNA ligase activity","MF",0.357569417170774
"5860","GO:0016875",0.00378861780095809,0.998715850288293,15,40,"ligase activity, forming carbon-oxygen bonds","MF",0.357569417170774
"7378","GO:0031123",0.00382820301238971,0.998095789699101,31,100,"RNA 3'-end processing","BP",0.359734572638169
"20365","GO:1905508",0.00386504638137195,0.998665106247769,17,37,"protein localization to microtubule organizing center","BP",0.360686083588773
"12462","GO:0048489",0.00390628804843968,0.998580968063263,17,44,"synaptic vesicle transport","BP",0.360686083588773
"11648","GO:0045935",0.00391608118842921,0.996766913422469,370,1596,"positive regulation of nucleobase-containing compound metabolic process","BP",0.360686083588773
"5920","GO:0017025",0.00393320025501957,0.999020096736703,10,24,"TBP-class protein binding","MF",0.360686083588773
"18541","GO:1901566",0.00393483744446904,0.996829991674014,275,1346,"organonitrogen compound biosynthetic process","BP",0.360686083588773
"11043","GO:0044248",0.00393845906292279,0.99672929658076,389,1799,"cellular catabolic process","BP",0.360686083588773
"7572","GO:0031503",0.00403338359750003,0.997584094451977,54,183,"protein-containing complex localization","BP",0.367820758197334
"13557","GO:0052735",0.00406875718063545,1,3,3,"tRNA (cytosine-3-)-methyltransferase activity","MF",0.369487600609554
"13123","GO:0051254",0.00409498185101189,0.996650643907753,331,1405,"positive regulation of RNA metabolic process","BP",0.370313149564518
"18854","GO:1902373",0.00412641218721478,0.998259323730102,22,60,"negative regulation of mRNA catabolic process","BP",0.371600610842804
"2919","GO:0006302",0.0041544294214982,0.99732624266177,70,256,"double-strand break repair","BP",0.372571299115522
"7940","GO:0032259",0.00423663314476983,0.9971398243458,86,328,"methylation","BP",0.378373356024423
"11011","GO:0044085",0.00435171114985861,0.996281525103423,563,2610,"cellular component biogenesis","BP",0.387051576468701
"7932","GO:0032239",0.0043975918229516,0.999160503107824,9,15,"regulation of nucleobase-containing compound transport","BP",0.388488159382511
"9685","GO:0036002",0.00440675641300119,0.99857782390203,14,34,"pre-mRNA binding","MF",0.388488159382511
"9560","GO:0035770",0.00442329233662677,0.99720993193686,64,227,"ribonucleoprotein granule","CC",0.388488159382511
