"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"11318","GO:0045596",7.03691953580316e-05,0.999960010540558,74,533,"negative regulation of cell differentiation","BP",0.0128312513997286
"12992","GO:0051271",7.30584604843497e-05,0.999966657455945,40,240,"negative regulation of cellular component movement","BP",0.0132087219997722
"8711","GO:0034111",7.5778237266681e-05,0.999993811902774,7,14,"negative regulation of homotypic cell-cell adhesion","BP",0.0135853186037594
"20739","GO:2000147",7.78402134444998e-05,0.99995751726351,64,440,"positive regulation of cell motility","BP",0.0136870879471842
"14631","GO:0065007",7.84691157589368e-05,0.999938441903703,814,8617,"biological regulation","BP",0.0136870879471842
"11374","GO:0045666",7.85434226590563e-05,0.999977730960096,18,75,"positive regulation of neuron differentiation","BP",0.0136870879471842
"495","GO:0001654",7.89121504407828e-05,0.999961676766029,46,288,"eye development","BP",0.0136870879471842
"2451","GO:0005539",7.9993551439955e-05,0.999970586404856,26,134,"glycosaminoglycan binding","MF",0.0137627615033871
"14367","GO:0061564",8.40101728808444e-05,0.999954301393313,63,419,"axon development","BP",0.0143381842259195
"17897","GO:0150063",8.66087582450496e-05,0.999957754624554,46,289,"visual system development","BP",0.0145803777113046
"12787","GO:0050919",8.67960986845262e-05,0.99998341343527,12,36,"negative chemotaxis","BP",0.0145803777113046
"2436","GO:0005515",9.17402034242026e-05,0.999927408108847,688,7175,"protein binding","MF",0.0152905117175933
"12691","GO:0050789",9.37850305780371e-05,0.999925960739062,780,8220,"regulation of biological process","BP",0.015510153816681
"6850","GO:0030155",9.50934472415138e-05,0.999944857147079,76,548,"regulation of cell adhesion","BP",0.0155140072003987
"6354","GO:0019884",9.52627235048388e-05,0.999986699604153,9,26,"antigen processing and presentation of exogenous antigen","BP",0.0155140072003987
"688","GO:0001944",9.82005087585273e-05,0.999942088066351,80,585,"vasculature development","BP",0.0157842741648519
"8410","GO:0033106",9.84020091837115e-05,0.999990978269514,7,16,"cis-Golgi network membrane","CC",0.0157842741648519
"4874","GO:0014031",9.9529787105249e-05,0.999972550846031,17,68,"mesenchymal cell development","BP",0.015846033418682
"459","GO:0001568",0.000109380672828519,0.999936035419747,77,559,"blood vessel development","BP",0.0171222896065062
"12993","GO:0051272",0.000110046653041394,0.999938713409192,65,454,"positive regulation of cellular component movement","BP",0.0171222896065062
"8714","GO:0034114",0.000110641865691625,0.999989983273754,7,15,"regulation of heterotypic cell-cell adhesion","BP",0.0171222896065062
"14839","GO:0070372",0.000110756349756157,0.999951293186824,35,207,"regulation of ERK1 and ERK2 cascade","BP",0.0171222896065062
"12363","GO:0048584",0.000111718342841271,0.999921435742735,179,1575,"positive regulation of response to stimulus","BP",0.0171467563034221
"9944","GO:0040007",0.000116818567360097,0.999925048220286,110,874,"growth","BP",0.0177412706725602
"16858","GO:0098609",0.000117491936954999,0.999930782650036,78,565,"cell-cell adhesion","BP",0.0177412706725602
"1291","GO:0003013",0.000118086642706645,0.999938400733145,53,355,"circulatory system process","BP",0.0177412706725602
"3606","GO:0007610",0.000121999317056735,0.999928912433948,75,540,"behavior","BP",0.0182009330775411
"3751","GO:0008217",0.000126877133861271,0.999955268015253,23,115,"regulation of blood pressure","BP",0.0186952871474435
"11466","GO:0045859",0.00012706555903156,0.999928798651283,65,464,"regulation of protein kinase activity","BP",0.0186952871474435
"13225","GO:0051716",0.000128228004603828,0.99989901891988,490,4925,"cellular response to stimulus","BP",0.0187370976042334
"761","GO:0002040",0.000130435039777329,0.99995674028854,21,97,"sprouting angiogenesis","BP",0.0189299397184322
"4547","GO:0010562",0.000132946991112007,0.999918788722606,88,673,"positive regulation of phosphorus metabolic process","BP",0.0190355107945205
"11513","GO:0045937",0.000132946991112007,0.999918788722606,88,673,"positive regulation of phosphate metabolic process","BP",0.0190355107945205
"11372","GO:0045664",0.000135175469586231,0.999943429221916,31,171,"regulation of neuron differentiation","BP",0.0192255564543509
"21212","GO:2001026",0.000137196795168076,0.999987120994707,7,15,"regulation of endothelial cell chemotaxis","BP",0.0193672196320083
"10734","GO:0043549",0.000138360060617144,0.999918967972259,75,553,"regulation of kinase activity","BP",0.0193672196320083
"20049","GO:1905330",0.000138894937831503,0.999968714173905,13,47,"regulation of morphogenesis of an epithelium","BP",0.0193672196320083
"4300","GO:0009605",0.000152468818006923,0.999890866376684,191,1725,"response to external stimulus","BP",0.0211218815802578
"1133","GO:0002699",0.000154821911116272,0.999933271468453,32,195,"positive regulation of immune effector process","BP",0.0213094880758358
"1381","GO:0003206",0.000156105231461889,0.99994418324874,23,114,"cardiac chamber morphogenesis","BP",0.021348391076974
"12404","GO:0048667",0.000159232378240959,0.999906621327273,74,520,"cell morphogenesis involved in neuron differentiation","BP",0.021637347499316
"10101","GO:0042325",0.000162287518455442,0.999892851438141,120,985,"regulation of phosphorylation","BP",0.0219129235362557
"4563","GO:0010594",0.000167734670873706,0.999935132405091,26,137,"regulation of endothelial cell migration","BP",0.0225059840781109
"10014","GO:0042127",0.000173704343491237,0.999880650244778,146,1268,"regulation of cell population proliferation","BP",0.0231613029002629
"4830","GO:0010975",0.000180152936220456,0.999897675493246,65,453,"regulation of neuron projection development","BP",0.0238719424927156
"3786","GO:0008283",0.000187277741036403,0.99986745439473,172,1533,"cell population proliferation","BP",0.02461387140206
"9954","GO:0040017",0.00018805948432248,0.999893429090204,64,453,"positive regulation of locomotion","BP",0.02461387140206
"6140","GO:0019220",0.000197829665914803,0.999866312865459,131,1101,"regulation of phosphate metabolic process","BP",0.0255787763189479
"12940","GO:0051174",0.000197829665914803,0.999866312865459,131,1101,"regulation of phosphorus metabolic process","BP",0.0255787763189479
"1344","GO:0003158",0.000203323318940522,0.999930159861567,21,98,"endothelium development","BP",0.0261307210016692
"677","GO:0001932",0.000206129820251295,0.999866436164648,106,858,"regulation of protein phosphorylation","BP",0.0263327759595277
"3548","GO:0007409",0.000211819271732413,0.999883812655656,57,379,"axonogenesis","BP",0.0268985258520197
"1143","GO:0002709",0.000215339499437167,0.999938230624499,16,72,"regulation of T cell mediated immunity","BP",0.0271837448579439
"14838","GO:0070371",0.000218356531522834,0.999898856005795,36,222,"ERK1 and ERK2 cascade","BP",0.0274024602559302
"12695","GO:0050794",0.000229099940917247,0.999816347530271,747,7871,"regulation of cellular process","BP",0.0285825622194653
"1341","GO:0003151",0.000235387879911334,0.999932924785182,16,64,"outflow tract morphogenesis","BP",0.029154141661667
"13757","GO:0060326",0.000236414479585093,0.999898687322522,30,180,"cell chemotaxis","BP",0.029154141661667
"9836","GO:0038033",0.000247991422583519,0.999995461341006,4,5,"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway","BP",0.0304060287896367
"4334","GO:0009719",0.000251591623337643,0.999829878021166,127,1064,"response to endogenous stimulus","BP",0.0306711753844872
"11212","GO:0045216",0.00025380563722217,0.999896913358139,27,146,"cell-cell junction organization","BP",0.0307652810482828
"1116","GO:0002682",0.000257852554297178,0.999829348821008,113,954,"regulation of immune system process","BP",0.0310792451603164
"10081","GO:0042288",0.000260778427356464,0.999963547791154,8,23,"MHC class I protein binding","MF",0.0312553200518135
"8813","GO:0034329",0.000268464187540673,0.999858622988167,49,316,"cell junction assembly","BP",0.0319967317150431
"13571","GO:0060037",0.000274313254041921,0.999962442947272,8,21,"pharyngeal system development","BP",0.0325122164540575
"10353","GO:0042824",0.00028469319368138,0.999984223233105,5,9,"MHC class I peptide loading complex","CC",0.033556047480655
"10103","GO:0042327",0.000305977356457368,0.999811901489499,80,613,"positive regulation of phosphorylation","BP",0.0358545115903606
"12403","GO:0048666",0.000307554871146338,0.999791216423618,126,1024,"neuron development","BP",0.0358545115903606
"15412","GO:0071495",0.000317220562440915,0.999788466365216,114,936,"cellular response to endogenous stimulus","BP",0.0367803449951874
"10250","GO:0042612",0.000324341315884672,0.999970526966032,6,14,"MHC class I protein complex","CC",0.03740268990856
"8713","GO:0034113",0.000326426959816006,0.999937601366983,10,33,"heterotypic cell-cell adhesion","BP",0.0374408212941649
"11858","GO:0046703",0.000344938549371748,0.99996827893062,6,14,"natural killer cell lectin-like receptor binding","MF",0.0391870933351434
"3299","GO:0006910",0.000345325468595057,0.999959780411953,7,17,"phagocytosis, recognition","BP",0.0391870933351434
"10871","GO:0044057",0.000347166838972397,0.999800908748307,61,441,"regulation of system process","BP",0.0391876049874979
"12639","GO:0050679",0.000349394590841836,0.999857532917574,26,143,"positive regulation of epithelial cell proliferation","BP",0.0392314957948406
"7387","GO:0031290",0.000362607096443315,0.999958505973261,7,16,"retinal ganglion cell axon guidance","BP",0.0405018837461868
"10248","GO:0042610",0.000368917996088251,0.999965627990832,6,14,"CD8 receptor binding","MF",0.0409116793717915
"12478","GO:0048812",0.000370674932586702,0.999772323554012,78,569,"neuron projection morphogenesis","BP",0.0409116793717915
"4875","GO:0014032",0.000373618289430595,0.99989334492463,15,62,"neural crest cell development","BP",0.0409116793717915
"1012","GO:0002478",0.000373946633425487,0.999954008937435,7,19,"antigen processing and presentation of exogenous peptide antigen","BP",0.0409116793717915
"679","GO:0001934",0.000377020703660226,0.999772630040213,72,546,"positive regulation of protein phosphorylation","BP",0.0410375494484044
"4589","GO:0010633",0.000381260894325853,0.999896632851462,14,57,"negative regulation of epithelial cell migration","BP",0.041288425987552
"6707","GO:0022612",0.000384548893215931,0.999856522020121,22,110,"gland morphogenesis","BP",0.0414341721609529
"16954","GO:0098797",0.000390505430014055,0.999784409830122,53,373,"plasma membrane protein complex","CC",0.0418645369041199
"4908","GO:0014068",0.000401365721960364,0.999897619235107,13,50,"positive regulation of phosphatidylinositol 3-kinase signaling","BP",0.042813681561512
"8814","GO:0034330",0.000413409385339521,0.999744965386204,78,577,"cell junction organization","BP",0.0438789842131012
"2986","GO:0006468",0.000416544574581136,0.999707354821877,145,1248,"protein phosphorylation","BP",0.0438867943070351
"15690","GO:0072001",0.000420181892909587,0.999793827689483,38,234,"renal system development","BP",0.0438867943070351
"13881","GO:0060485",0.000420893137489101,0.999795548589082,37,228,"mesenchyme development","BP",0.0438867943070351
"3629","GO:0008009",0.000423065205500573,0.999957277423288,6,16,"chemokine activity","MF",0.0438867943070351
"1192","GO:0002821",0.000423768614758096,0.999848121754843,20,108,"positive regulation of adaptive immune response","BP",0.0438867943070351
"12262","GO:0048286",0.000435138967124545,0.999896372868286,12,43,"lung alveolus development","BP",0.0448466411818118
"10080","GO:0042287",0.000447911574840101,0.999919561686237,9,30,"MHC protein binding","MF",0.0459410843155708
"1017","GO:0002485",0.000452233683926945,1,3,3,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent","BP",0.0461624565210404
"714","GO:0001972",0.000458005604465337,0.999971732972885,5,9,"retinoic acid binding","MF",0.0465290074555404
"14581","GO:0062061",0.000463342655594953,1,3,3,"TAP complex binding","MF",0.0467554148658165
"998","GO:0002456",0.000464617415934804,0.999843275533784,18,92,"T cell mediated immunity","BP",0.0467554148658165
"4723","GO:0010830",0.000474501607479868,0.99990410889465,10,34,"regulation of myotube differentiation","BP",0.0475259027886174
"13483","GO:0055012",0.000476844022175551,0.999970298410104,5,9,"ventricular cardiac muscle cell differentiation","BP",0.0475373381733328
"874","GO:0002248",0.000496009025475704,0.999983502681319,4,6,"connective tissue replacement involved in inflammatory response wound healing","BP",0.0492179374395287
"7794","GO:0032102",0.00049986149860588,0.999746479967811,40,270,"negative regulation of response to external stimulus","BP",0.0493705796817493
"19144","GO:1903522",0.000503774020878198,0.999780944871232,28,163,"regulation of blood circulation","BP",0.0495271354125942
"6329","GO:0019838",0.000506089599697456,0.999806530979316,22,114,"growth factor binding","MF",0.0495271354125942
"2638","GO:0005886",0.00050879669339415,0.99959998916947,344,3328,"plasma membrane","CC",0.0495646970633369
"4905","GO:0014065",0.000545524230550753,0.999802032479005,20,98,"phosphatidylinositol 3-kinase signaling","BP",0.052631691616535
"16849","GO:0098590",0.00054612753124654,0.999635080179753,106,858,"plasma membrane region","CC",0.052631691616535
"8709","GO:0034109",0.00054961563035207,0.999844456969177,14,59,"homotypic cell-cell adhesion","BP",0.052631691616535
"3549","GO:0007411",0.000552615492739469,0.999740335123332,33,192,"axon guidance","BP",0.052631691616535
"16709","GO:0097485",0.000552615492739469,0.999740335123332,33,192,"neuron projection guidance","BP",0.052631691616535
"7599","GO:0031670",0.000555703290762699,0.99991158488872,8,24,"cellular response to nutrient","BP",0.0526905511339174
"954","GO:0002376",0.000560837023020233,0.999588247640492,183,1699,"immune system process","BP",0.0529420223412109
"7181","GO:0030881",0.00057345858364093,0.99994002068632,6,15,"beta-2-microglobulin binding","MF",0.0538950018651789
"4379","GO:0009897",0.000578066646674296,0.999716001983469,36,240,"external side of plasma membrane","CC",0.054089797544515
"15723","GO:0072073",0.000593041984990139,0.99978308521914,20,99,"kidney epithelium development","BP",0.0552487236147582
"14304","GO:0061383",0.000596691724753565,0.999851405255353,12,45,"trabecula morphogenesis","BP",0.0553470489386633
"1195","GO:0002824",0.000603694331326522,0.999783647063977,19,103,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",0.0557541769026841
"12156","GO:0048015",0.000608916423741904,0.999752526047989,24,127,"phosphatidylinositol-mediated signaling","BP",0.0557591274814966
"12461","GO:0048762",0.000610820017376135,0.999718317692003,31,184,"mesenchymal cell differentiation","BP",0.0557591274814966
"1380","GO:0003205",0.000611588817412122,0.999735498226242,27,153,"cardiac chamber development","BP",0.0557591274814966
"6752","GO:0023029",0.000628991324791034,1,3,3,"MHC class Ib protein binding","MF",0.0571017060557103
"12713","GO:0050817",0.000640261273538952,0.9997561213784,21,113,"coagulation","BP",0.057878533939322
"10246","GO:0042608",0.000644055489552193,0.999911543229799,7,20,"T cell receptor binding","MF",0.0579758641945422
"11181","GO:0045165",0.000649080234128281,0.999703404191737,30,181,"cell fate commitment","BP",0.0581826794743393
"10653","GO:0043410",0.000653036286261038,0.999639713788814,49,344,"positive regulation of MAPK cascade","BP",0.0582923687493431
"16295","GO:0090287",0.000656305096356848,0.999672509817986,37,236,"regulation of cellular response to growth factor stimulus","BP",0.0583400538569875
"11881","GO:0046777",0.000681310599849318,0.999675159813945,33,198,"protein autophosphorylation","BP",0.0597948346556516
"10720","GO:0043535",0.000685014204464765,0.999780053040975,16,74,"regulation of blood vessel endothelial cell migration","BP",0.0597948346556516
"6881","GO:0030198",0.000689725878173631,0.999666600477364,34,208,"extracellular matrix organization","BP",0.0597948346556516
