"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"3117","GO:0006575",2.22969345284047e-06,0.999999047240209,57,159,"cellular modified amino acid metabolic process","BP",0.00141506839192329
"10857","GO:0043565",3.6390129896757e-06,0.999997574070629,373,1298,"sequence-specific DNA binding","MF",0.00224350349403492
"1537","GO:0003690",4.10572306967222e-06,0.999997172624341,367,1287,"double-stranded DNA binding","MF",0.00246092478881631
"20840","GO:1990837",4.22828783243891e-06,0.99999710577933,348,1206,"sequence-specific double-stranded DNA binding","MF",0.00246589175265856
"16480","GO:0090304",9.23727748445208e-06,0.999992502455659,1033,4103,"nucleic acid metabolic process","BP",0.00503719082325327
"12816","GO:0050789",9.30316387079188e-06,0.99999227388161,2057,8523,"regulation of biological process","BP",0.00503719082325327
"11017","GO:0044238",9.33764171517893e-06,0.999992236871943,1895,7983,"primary metabolic process","BP",0.00503719082325327
"18449","GO:1901360",9.71012890575424e-06,0.999992037284689,1177,4767,"organic cyclic compound metabolic process","BP",0.00511036979337475
"4115","GO:0009058",1.08244821014459e-05,0.999991134900911,1122,4546,"biosynthetic process","BP",0.00556120654249998
"3243","GO:0006749",1.24350098996758e-05,0.999996190236878,28,69,"glutathione metabolic process","BP",0.00613792798533386
"2951","GO:0006355",1.25159343477009e-05,0.999990117468282,695,2620,"regulation of transcription, DNA-templated","BP",0.00613792798533386
"12820","GO:0050794",1.31200538612889e-05,0.999989021777164,1975,8150,"regulation of cellular process","BP",0.00629121160486427
"16505","GO:0090336",1.39042852709967e-05,0.999999287855798,10,12,"positive regulation of brown fat cell differentiation","BP",0.00652231886038187
"19333","GO:1903506",1.53572722806479e-05,0.999987805136553,695,2624,"regulation of nucleic acid-templated transcription","BP",0.00691102873747786
"4597","GO:0010556",1.53734998331142e-05,0.999987631857605,795,3053,"regulation of macromolecule biosynthetic process","BP",0.00691102873747786
"1528","GO:0003676",1.69332432905224e-05,0.999986412168386,752,2938,"nucleic acid binding","MF",0.00736991242879394
"4562","GO:0010468",1.70773760978634e-05,0.99998601038987,965,3796,"regulation of gene expression","BP",0.00736991242879394
"1533","GO:0003682",1.83824546034445e-05,0.999988138449992,181,573,"chromatin binding","MF",0.00777758049868872
"15715","GO:0071704",1.95489450202299e-05,0.999983546748117,1994,8478,"organic substance metabolic process","BP",0.00811206030089463
"21490","GO:2001141",2.08891152361365e-05,0.999983313342781,695,2631,"regulation of RNA biosynthetic process","BP",0.00850462884085573
"11390","GO:0045444",2.29552012349535e-05,0.999988254870549,75,210,"fat cell differentiation","BP",0.00917272837495974
"2947","GO:0006351",2.5597000042318e-05,0.999979385991692,713,2714,"transcription, DNA-templated","BP",0.0100424012166025
"11432","GO:0045598",2.65234369920535e-05,0.999988645169721,48,119,"regulation of fat cell differentiation","BP",0.0102137558904744
"14787","GO:0065007",2.69804470181221e-05,0.999977247138389,2143,8944,"biological regulation","BP",0.0102137558904744
"11039","GO:0044283",2.95040404895721e-05,0.999982096431753,124,415,"small molecule biosynthetic process","BP",0.0109765204428274
"16960","GO:0097659",3.08795305463415e-05,0.999975047899327,713,2718,"nucleic acid-templated transcription","BP",0.0111314310106167
"1849","GO:0004364",3.09521670514876e-05,0.999995141132968,13,25,"glutathione transferase activity","MF",0.0111314310106167
"3275","GO:0006807",3.51329328853141e-05,0.999970172367116,1794,7558,"nitrogen compound metabolic process","BP",0.0124278430458903
"17902","GO:0140110",3.59157516283669e-05,0.999972627750509,408,1473,"transcription regulator activity","MF",0.0124998401393049
"11022","GO:0044249",4.20653196421512e-05,0.999964815187872,1085,4415,"cellular biosynthetic process","BP",0.0141770759210538
"2525","GO:0005634",4.26162174137492e-05,0.999963861808939,1495,6189,"nucleus","CC",0.0141770759210538
"3230","GO:0006725",4.27059938302203e-05,0.99996417743417,1133,4604,"cellular aromatic compound metabolic process","BP",0.0141770759210538
"8296","GO:0032774",4.34386933860118e-05,0.999964726571742,714,2730,"RNA biosynthetic process","BP",0.0142018200891419
"11860","GO:0046483",4.47799179696205e-05,0.999962437586267,1123,4560,"heterocycle metabolic process","BP",0.0144218070141563
"4427","GO:0009892",5.21850012424307e-05,0.99995784907932,642,2469,"negative regulation of metabolic process","BP",0.0165595287766054
"11016","GO:0044237",5.81982024344845e-05,0.999950319926491,1917,8157,"cellular metabolic process","BP",0.0182000117700189
"18522","GO:1901576",6.03643482272972e-05,0.999949231673425,1095,4469,"organic substance biosynthetic process","BP",0.018436081815848
"5452","GO:0016070",6.06618689834649e-05,0.999949569499151,908,3603,"RNA metabolic process","BP",0.018436081815848
"4624","GO:0010605",6.28261713702996e-05,0.999949498844694,597,2282,"negative regulation of macromolecule metabolic process","BP",0.0188286545253934
"3755","GO:0008152",6.49272998508669e-05,0.999944587670822,2063,8841,"metabolic process","BP",0.0191917983038631
"502","GO:0001659",7.24883115002457e-05,0.999965890011779,52,139,"temperature homeostasis","BP",0.0211371998047608
"12459","GO:0048522",7.44210749255573e-05,0.999937127448242,1154,4612,"positive regulation of cellular process","BP",0.0214114393965823
"18451","GO:1901362",0.000103306996900934,0.999914209027772,809,3185,"organic cyclic compound biosynthetic process","BP",0.0293310313043203
"13104","GO:0051254",0.000118499400126464,0.999908026902747,390,1408,"positive regulation of RNA metabolic process","BP",0.0330651786008273
"18631","GO:1901863",0.000119523771010498,0.999981764369524,13,20,"positive regulation of muscle tissue development","BP",0.0330651786008273
"18629","GO:1901861",0.000123782569419078,0.999966622331403,21,40,"regulation of muscle tissue development","BP",0.0338098769990488
"11632","GO:0045944",0.000128129832560197,0.999904560288036,284,991,"positive regulation of transcription by RNA polymerase II","BP",0.0345598190872992
"9062","GO:0034641",0.000130889886542892,0.999888328053288,1235,5139,"cellular nitrogen compound metabolic process","BP",0.0348684194052164
"2830","GO:0006139",0.000147766097692297,0.999874476960126,1093,4456,"nucleobase-containing compound metabolic process","BP",0.0388841080000534
"6040","GO:0018130",0.000166644088870812,0.99986109933541,783,3080,"heterocycle biosynthetic process","BP",0.0433234475861973
"409","GO:0001228",0.000184798344637973,0.999880935277582,124,391,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF",0.0474711747690259
"6276","GO:0019438",0.000203460878592135,0.999829984310472,783,3083,"aromatic compound biosynthetic process","BP",0.0516503392736599
"9071","GO:0034654",0.000223423778583622,0.999813360220255,767,3015,"nucleobase-containing compound biosynthetic process","BP",0.0560585848171791
"12455","GO:0048518",0.000239066352376069,0.999794841336155,1225,4964,"positive regulation of biological process","BP",0.0592939511674805
"11820","GO:0046394",0.000258113313380347,0.999856688356781,67,212,"carboxylic acid biosynthetic process","BP",0.0628566864397538
"2353","GO:0005179",0.000259256886325799,0.999924657193973,18,48,"hormone activity","MF",0.0628566864397538
"403","GO:0001216",0.000278441251267083,0.999818126502729,124,395,"DNA-binding transcription activator activity","MF",0.0653786475803299
"13778","GO:0060143",0.000279052125179779,0.999957730409942,11,18,"positive regulation of syncytium formation by plasma membrane fusion","BP",0.0653786475803299
"7485","GO:0031328",0.000280858873470272,0.999776964749494,417,1545,"positive regulation of cellular biosynthetic process","BP",0.0653786475803299
"12636","GO:0048871",0.000281778395818458,0.99981516771276,126,404,"multicellular organismal homeostasis","BP",0.0653786475803299
"655","GO:0001892",0.000288472881725386,0.999874421652815,38,93,"embryonic placenta development","BP",0.0662198706581955
"11493","GO:0045682",0.000296425344755733,0.999910322057165,21,44,"regulation of epidermis development","BP",0.0671308346613962
"5445","GO:0016053",0.000298663459425991,0.999833102489676,67,213,"organic acid biosynthetic process","BP",0.0671308346613962
"4695","GO:0010717",0.000333501372147954,0.999866153885317,32,75,"regulation of epithelial to mesenchymal transition","BP",0.0741885835897788
"4426","GO:0009891",0.000337158136672659,0.999730881173637,425,1581,"positive regulation of biosynthetic process","BP",0.0742367170726799
"13777","GO:0060142",0.000361394601693115,0.999927333028409,13,24,"regulation of syncytium formation by plasma membrane fusion","BP",0.0787694213670104
"2535","GO:0005654",0.0003977275385037,0.999664175966977,804,3196,"nucleoplasm","CC",0.0858216482583284
"5453","GO:0016071",0.000419244056685527,0.999698637352896,186,668,"mRNA metabolic process","BP",0.0895687946055475
"12586","GO:0048762",0.000424004138419606,0.999762478140876,67,189,"mesenchymal cell differentiation","BP",0.0896976597923359
"11625","GO:0045935",0.000450610355444545,0.999638142075421,430,1600,"positive regulation of nucleobase-containing compound metabolic process","BP",0.0944006820367222
"7233","GO:0030857",0.000488137552632598,0.999863390363928,18,36,"negative regulation of epithelial cell differentiation","BP",0.101279154910637
"1515","GO:0003413",0.000501235621962357,0.999942704201891,9,13,"chondrocyte differentiation involved in endochondral bone morphogenesis","BP",0.103006307149559
"405","GO:0001221",0.000533517869614636,0.999738729986179,45,118,"transcription coregulator binding","MF",0.10704949552191
"11593","GO:0045893",0.000535793192898613,0.999578014064263,350,1270,"positive regulation of transcription, DNA-templated","BP",0.10704949552191
"19335","GO:1903508",0.000535793192898613,0.999578014064263,350,1270,"positive regulation of nucleic acid-templated transcription","BP",0.10704949552191
"3411","GO:0007026",0.000548588162881187,0.999853842013053,18,32,"negative regulation of microtubule depolymerization","BP",0.108600324574773
"11430","GO:0045596",0.000566431960960295,0.999600367655029,162,549,"negative regulation of cell differentiation","BP",0.109939881326742
"404","GO:0001217",0.000571179706417212,0.999647877799085,88,272,"DNA-binding transcription repressor activity","MF",0.109939881326742
"17797","GO:0120161",0.000571226296963851,0.999722266193773,43,117,"regulation of cold-induced thermogenesis","BP",0.109939881326742
"8351","GO:0032870",0.000580789964356302,0.999608764537034,128,415,"cellular response to hormone stimulus","BP",0.109939881326742
"16733","GO:0097159",0.000580829848514627,0.999498135476903,1138,4644,"organic cyclic compound binding","MF",0.109939881326742
"1519","GO:0003418",0.000590451802869062,0.999977572087144,6,7,"growth plate cartilage chondrocyte differentiation","BP",0.110358254728682
"8988","GO:0034453",0.000593268956739604,0.999863265457866,15,26,"microtubule anchoring","BP",0.110358254728682
"7482","GO:0031325",0.000625896456139769,0.999474429351422,681,2656,"positive regulation of cellular metabolic process","BP",0.114580961374818
"6754","GO:0022402",0.000626589741506556,0.99951682313621,284,1039,"cell cycle process","BP",0.114580961374818
"11438","GO:0045604",0.000633220625862021,0.999807585624604,19,40,"regulation of epidermal cell differentiation","BP",0.114820459368493
"12517","GO:0048643",0.000644220459929242,0.999902945257697,10,16,"positive regulation of skeletal muscle tissue development","BP",0.11572030062075
"14545","GO:0061614",0.000649679807717806,0.99976340049942,25,55,"miRNA transcription","BP",0.11572030062075
"13008","GO:0051093",0.000654271789588078,0.999515723839648,211,740,"negative regulation of developmental process","BP",0.11572030062075
"17613","GO:0106106",0.000677129456081928,0.999667142151457,43,118,"cold-induced thermogenesis","BP",0.117845692892147
"15508","GO:0071385",0.000677211322579765,0.999819884926406,16,32,"cellular response to glucocorticoid stimulus","BP",0.117845692892147
"10820","GO:0043522",0.000691409865250546,0.999923904596585,8,12,"leucine zipper domain binding","MF",0.118416050292347
"408","GO:0001227",0.000695773912718637,0.999568682725282,87,270,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF",0.118416050292347
"18949","GO:1902680",0.000696952376824918,0.999448313908922,350,1276,"positive regulation of RNA biosynthetic process","BP",0.118416050292347
"19235","GO:1903311",0.000717345806509049,0.999552676847679,88,278,"regulation of mRNA metabolic process","BP",0.120928811037908
"11434","GO:0045600",0.000732545946953433,0.999745176001699,22,51,"positive regulation of fat cell differentiation","BP",0.122533925917529
"8777","GO:0034063",0.000740699373066514,0.999820710398961,15,27,"stress granule assembly","BP",0.122944700554071
"12484","GO:0048568",0.000756708057044508,0.999490851750491,122,395,"embryonic organ development","BP",0.124009796787661
"460","GO:0001568",0.000761725258906577,0.999452574398208,173,581,"blood vessel development","BP",0.124009796787661
"15182","GO:0070697",0.000764357353450687,1,5,5,"activin receptor binding","MF",0.124009796787661
"14018","GO:0060485",0.000775420065165596,0.999531224608102,79,233,"mesenchyme development","BP",0.124865777359278
"9285","GO:0035295",0.000787638405241245,0.999397842487465,259,908,"tube development","BP",0.125726302940526
"4116","GO:0009059",0.000792417147090161,0.999319957431729,913,3713,"macromolecule biosynthetic process","BP",0.125726302940526
"7231","GO:0030855",0.000805439392747782,0.999443230762499,138,455,"epithelial cell differentiation","BP",0.126859643917603
"12515","GO:0048641",0.000816230147646089,0.999819109522252,13,24,"regulation of skeletal muscle tissue development","BP",0.127627638593531
"12498","GO:0048608",0.000846287812601131,0.999439803668731,111,357,"reproductive structure development","BP",0.131375528203649
"653","GO:0001890",0.000860640363953987,0.999545811604824,50,141,"placenta development","BP",0.132649269809994
"19022","GO:1902893",0.00087538449980841,0.999680193639526,24,53,"regulation of miRNA transcription","BP",0.133964870474226
"4641","GO:0010628",0.000908978085444906,0.999306033431314,245,910,"positive regulation of gene expression","BP",0.138126261462889
"2565","GO:0005694",0.000926350703878302,0.999274927148546,298,1121,"chromosome","CC",0.139781786631371
"10796","GO:0043488",0.000958733359558337,0.999487215674564,51,145,"regulation of mRNA stability","BP",0.143663530781596
"13064","GO:0051173",0.000969371537590496,0.999185127585191,634,2468,"positive regulation of nitrogen compound metabolic process","BP",0.144255855435364
"11032","GO:0044271",0.000994117580961492,0.999144801866044,903,3702,"cellular nitrogen compound biosynthetic process","BP",0.146903280493648
"18452","GO:1901363",0.00100077774736149,0.999130279598109,1124,4599,"heterocyclic compound binding","MF",0.146903280493648
"4606","GO:0010565",0.0010184324795535,0.999494026356637,41,116,"regulation of cellular ketone metabolic process","BP",0.148484702998686
"2545","GO:0005667",0.00104358672837769,0.999276394619182,133,452,"transcription regulator complex","CC",0.151130969294858
"20845","GO:1990845",0.00109691099785115,0.999433543537357,45,128,"adaptive thermogenesis","BP",0.157794303410881
"14481","GO:0061458",0.00112054178592724,0.999250547427283,111,360,"reproductive system development","BP",0.160126163289655
"3387","GO:0006986",0.0011424546945218,0.999438580279076,39,111,"response to unfolded protein","BP",0.160160311483544
"7658","GO:0031649",0.00114386026586838,0.999949866114807,6,7,"heat generation","BP",0.160160311483544
"16042","GO:0072359",0.00114988501333418,0.999111133090647,264,932,"circulatory system development","BP",0.160160311483544
"4004","GO:0008574",0.00115047030679161,0.999813618801867,11,16,"plus-end-directed microtubule motor activity","MF",0.160160311483544
"10609","GO:0043170",0.00117914528389386,0.998961911045932,1720,7306,"macromolecule metabolic process","BP",0.162195284230541
"13813","GO:0060211",0.00118452927036995,0.999817751116678,10,15,"regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP",0.162195284230541
"7796","GO:0031981",0.00118763809938018,0.99897761325414,880,3568,"nuclear lumen","CC",0.162195284230541
"11911","GO:0046592",0.00119793949061075,1,4,4,"polyamine oxidase activity","MF",0.162573197033954
"4428","GO:0009893",0.00122049967010724,0.998957896749275,761,3025,"positive regulation of metabolic process","BP",0.164599636759838
"7380","GO:0031114",0.00125194641013207,0.999625337819754,18,34,"regulation of microtubule depolymerization","BP",0.167791923216335
"8633","GO:0033554",0.00126278255721676,0.998968333481682,423,1640,"cellular response to stress","BP",0.16819951863965
"15843","GO:0071949",0.00128796196889074,0.999608690146912,17,36,"FAD binding","MF",0.170500879538186
"20958","GO:2000118",0.00131699618092894,1,4,4,"regulation of sodium-dependent phosphate transport","BP",0.17328136336637
"5563","GO:0016290",0.00135340095240446,0.999776363484227,9,16,"palmitoyl-CoA hydrolase activity","MF",0.176992034854445
"5255","GO:0015631",0.00138109260659641,0.999075820771623,108,345,"tubulin binding","MF",0.179525399187574
"12520","GO:0048646",0.00141688555885998,0.998898772794973,265,943,"anatomical structure formation involved in morphogenesis","BP",0.182652791993938
"18318","GO:1900745",0.00142208124270005,0.999709147682732,11,20,"positive regulation of p38MAPK cascade","BP",0.182652791993938
"9194","GO:0035061",0.00144959141654637,1,5,5,"interchromatin granule","CC",0.185084518261761
"16504","GO:0090335",0.00148073476022043,0.999705944652997,11,19,"regulation of brown fat cell differentiation","BP",0.187948792094332
"14722","GO:0062012",0.00149402487173346,0.999037535864672,88,292,"regulation of small molecule metabolic process","BP",0.188526717440143
"10151","GO:0042180",0.00150825527062482,0.999147900040743,54,171,"cellular ketone metabolic process","BP",0.188666243818763
"10689","GO:0043295",0.00152136094283366,0.999765057760166,8,15,"glutathione binding","MF",0.188666243818763
"18323","GO:1900750",0.00152136094283366,0.999765057760166,8,15,"oligopeptide binding","MF",0.188666243818763
"11842","GO:0046460",0.0016054832828305,0.999473697767026,18,40,"neutral lipid biosynthetic process","BP",0.196835899300663
"11845","GO:0046463",0.0016054832828305,0.999473697767026,18,40,"acylglycerol biosynthetic process","BP",0.196835899300663
"621","GO:0001837",0.00163489152473186,0.999134551956875,46,126,"epithelial to mesenchymal transition","BP",0.197808694146032
"4377","GO:0009653",0.00163545420808234,0.998622252874494,592,2232,"anatomical structure morphogenesis","BP",0.197808694146032
"6617","GO:0021766",0.00164091928131151,0.999377327067834,23,52,"hippocampus development","BP",0.197808694146032
"4388","GO:0009725",0.00169818418125339,0.998767549430608,158,549,"response to hormone","BP",0.203574545906032
"11742","GO:0046136",0.0017377881032304,1,4,4,"positive regulation of vitamin metabolic process","BP",0.207171224814948
"3891","GO:0008380",0.00177102986638848,0.998798703477023,106,381,"RNA splicing","BP",0.209974079433685
"12496","GO:0048598",0.00182342541097046,0.998681790000085,154,518,"embryonic morphogenesis","BP",0.21500477332197
"1520","GO:0003419",0.00183578535781209,1,4,4,"growth plate cartilage chondrocyte proliferation","BP",0.215285741580811
"17558","GO:0102991",0.00185432509881501,0.999717913534263,8,14,"myristoyl-CoA hydrolase activity","MF",0.21614198546137
"4569","GO:0010494",0.00186846842973977,0.999196347816801,28,68,"cytoplasmic stress granule","CC",0.21614198546137
"1518","GO:0003417",0.00187313705075893,0.999690085004466,9,15,"growth plate cartilage development","BP",0.21614198546137
"5737","GO:0016645",0.00188455529727582,0.999536980691548,12,25,"oxidoreductase activity, acting on the CH-NH group of donors","MF",0.216302841513924
"9517","GO:0035731",0.00191150013639994,1,3,3,"dinitrosyl-iron complex binding","MF",0.218234655784328
"3681","GO:0008017",0.00196443370200794,0.998754567843745,81,245,"microtubule binding","MF",0.223097633799618
"9249","GO:0035239",0.00197680841412246,0.998497181214198,211,733,"tube morphogenesis","BP",0.223327601884474
"2818","GO:0006111",0.002035648270284,0.999242668495993,21,49,"regulation of gluconeogenesis","BP",0.228777179042647
"1757","GO:0004128",0.00208762739042587,0.999910786608051,5,6,"cytochrome-b5 reductase activity, acting on NAD(P)H","MF",0.23340323228295
"12819","GO:0050793",0.00218693987152451,0.998164677330072,525,2009,"regulation of developmental process","BP",0.243246332720391
"7591","GO:0031519",0.00219932413832466,0.999205897129262,20,45,"PcG protein complex","CC",0.24336931413728
"2803","GO:0006094",0.00223343516319677,0.999045591792941,26,67,"gluconeogenesis","BP",0.245882979344183
"8391","GO:0032922",0.00229447175203589,0.999015244872696,27,65,"circadian regulation of gene expression","BP",0.250259277719921
"10795","GO:0043487",0.00229638228698417,0.998689941996583,53,158,"regulation of RNA stability","BP",0.250259277719921
"691","GO:0001944",0.0023110976376068,0.998280375549354,176,607,"vasculature development","BP",0.250597310674771
"10429","GO:0042771",0.00236616239534898,0.99920584490549,17,40,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",0.255285260834202
"16411","GO:0090208",0.00241517372653482,0.999438415586735,11,22,"positive regulation of triglyceride metabolic process","BP",0.259276709806807
"4598","GO:0010557",0.00244561833676067,0.997994635808738,389,1467,"positive regulation of macromolecule biosynthetic process","BP",0.261245309260504
"18835","GO:1902373",0.00247967343003231,0.998985394814271,24,58,"negative regulation of mRNA catabolic process","BP",0.26357829198639
"5483","GO:0016125",0.00253005790316293,0.998663283673936,41,121,"sterol metabolic process","BP",0.267615634482596
"13187","GO:0051384",0.00263296093574893,0.998949525475404,22,56,"response to glucocorticoid","BP",0.277141614983368
"10448","GO:0042803",0.00277566849600749,0.997941898014864,162,597,"protein homodimerization activity","MF",0.290744537897328
"10900","GO:0043649",0.00278971487189847,0.999642819950595,7,11,"dicarboxylic acid catabolic process","BP",0.290804190849397
"6200","GO:0019217",0.00282807806767077,0.998711233781665,28,77,"regulation of fatty acid metabolic process","BP",0.2933859064625
"2256","GO:0005000",0.00285201856253943,1,4,4,"vasopressin receptor activity","MF",0.294453859054908
"14381","GO:0061157",0.00287830130609135,0.998606628819085,33,87,"mRNA destabilization","BP",0.295752312299234
"7125","GO:0030545",0.00292383400210419,0.998124664096478,73,277,"signaling receptor regulator activity","MF",0.299007062073005
"11808","GO:0046364",0.00297379721036924,0.998642604934872,28,76,"monosaccharide biosynthetic process","BP",0.302682057572394
"15507","GO:0071384",0.00301271658224848,0.999013157509225,16,36,"cellular response to corticosteroid stimulus","BP",0.305203748412008
"4807","GO:0010867",0.00304480989156164,0.999426108578804,9,16,"positive regulation of triglyceride biosynthetic process","BP",0.30700898200213
"6353","GO:0019752",0.00306198052042824,0.997685916653718,178,697,"carboxylic acid metabolic process","BP",0.30700898200213
"1619","GO:0003916",0.00307321995145333,0.99974236414027,6,8,"DNA topoisomerase activity","MF",0.30700898200213
"12472","GO:0048545",0.00311615371401434,0.998150400364317,57,174,"response to steroid hormone","BP",0.309863432447011
"1621","GO:0003918",0.00313078968417925,1,4,4,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF",0.309890733051468
"1050","GO:0002526",0.00316490160505943,0.998696915450138,22,60,"acute inflammatory response","BP",0.311836743534121
"11435","GO:0045601",0.00320835315095203,0.998987015594069,16,32,"regulation of endothelial cell differentiation","BP",0.314681110414741
"12811","GO:0050779",0.00336198161488512,0.99833088397074,34,91,"RNA destabilization","BP",0.328104599930879
"15500","GO:0071375",0.00337562430181922,0.997861547308918,72,224,"cellular response to peptide hormone stimulus","BP",0.328104599930879
"12365","GO:0048255",0.00346214277735947,0.9986378698695,21,50,"mRNA stabilization","BP",0.335005008295348
"15076","GO:0070507",0.00348796061138473,0.997986197323021,52,148,"regulation of microtubule cytoskeleton organization","BP",0.335996491394909
"3407","GO:0007019",0.00363078474398257,0.998589235771446,21,47,"microtubule depolymerization","BP",0.34820032535847
"5257","GO:0015643",0.00367219677303531,0.999460297157359,7,12,"toxic substance binding","MF",0.350613548533434
"8349","GO:0032868",0.00372287271070988,0.997663146714437,68,211,"response to insulin","BP",0.353886111681488
"8350","GO:0032869",0.00376438457011216,0.997726470905892,59,177,"cellular response to insulin stimulus","BP",0.356262676552106
"15809","GO:0071895",0.00381166928633627,0.999809710219454,5,6,"odontoblast differentiation","BP",0.359162444805957
"799","GO:0002088",0.00391474877435699,0.998312883115155,24,61,"lens development in camera-type eye","BP",0.365530468096775
"18603","GO:1901741",0.00392164235898137,0.99946251461126,7,11,"positive regulation of myoblast fusion","BP",0.365530468096775
"106","GO:0000226",0.0039300708405993,0.997061374413492,163,566,"microtubule cytoskeleton organization","BP",0.365530468096775
"12453","GO:0048514",0.00397942988310757,0.997072957586889,146,503,"blood vessel morphogenesis","BP",0.368532781191824
"12107","GO:0046983",0.00400267006769024,0.996884339033988,212,820,"protein dimerization activity","MF",0.368562855259025
"7387","GO:0031122",0.00401503239163238,0.998256077193001,25,60,"cytoplasmic microtubule organization","BP",0.368562855259025
"11429","GO:0045595",0.00405547565859977,0.996685754402014,336,1263,"regulation of cell differentiation","BP",0.368562855259025
"406","GO:0001222",0.00407022941233396,0.998381806581468,21,49,"transcription corepressor binding","MF",0.368562855259025
"277","GO:0000785",0.00407028336309842,0.996953130236786,161,580,"chromatin","CC",0.368562855259025
"1555","GO:0003729",0.00408223757562828,0.997213953238119,94,327,"mRNA binding","MF",0.368562855259025
"12769","GO:0050684",0.00413967314483449,0.997671555891386,45,135,"regulation of mRNA processing","BP",0.371580474110059
