"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"283","GO:0000795",1.57915398749458e-05,0.999998356640727,8,44,"synaptonemal complex","CC",0.00565149825132365
"17273","GO:0099086",1.57915398749458e-05,0.999998356640727,8,44,"synaptonemal structure","CC",0.00565149825132365
"10818","GO:0043542",1.59125308558795e-05,0.999995969013708,17,179,"endothelial cell migration","BP",0.00565149825132365
"12603","GO:0048856",1.60128846361068e-05,0.999990108861239,171,4579,"anatomical structure development","BP",0.00565149825132365
"5416","GO:0016021",1.6491966456662e-05,0.999990154007043,129,3283,"integral component of membrane","CC",0.0057267023523464
"3473","GO:0007166",1.91896196695762e-05,0.999989348900612,86,1940,"cell surface receptor signaling pathway","BP",0.00655767177565564
"498","GO:0001655",1.95993235088064e-05,0.99999386118596,22,275,"urogenital system development","BP",0.00659302868470458
"12987","GO:0051094",2.03855908936483e-05,0.999989992166222,55,1077,"positive regulation of developmental process","BP",0.00665945723751575
"2675","GO:0005886",2.0415447892426e-05,0.999987648701754,137,3479,"plasma membrane","CC",0.00665945723751575
"9910","GO:0038023",2.25601466848757e-05,0.999990809986584,34,550,"signaling receptor activity","MF",0.00714260879380425
"13727","GO:0060089",2.25601466848757e-05,0.999990809986584,34,550,"molecular transducer activity","MF",0.00714260879380425
"2512","GO:0005604",2.44316591799626e-05,0.999995834362652,11,81,"basement membrane","CC",0.00762303174616542
"17067","GO:0098742",2.52553447484159e-05,0.999994040632856,15,144,"cell-cell adhesion via plasma-membrane adhesion molecules","BP",0.00768435926258138
"4413","GO:0009888",2.53420738373022e-05,0.999986523292732,70,1492,"tissue development","BP",0.00768435926258138
"1313","GO:0003008",2.57146552685692e-05,0.999986655698765,64,1335,"system process","BP",0.00768903907329205
"16542","GO:0090596",2.65890169410934e-05,0.999992331009472,19,223,"sensory organ morphogenesis","BP",0.00784157459896985
"691","GO:0001944",2.99953487218936e-05,0.9999872600543,36,601,"vasculature development","BP",0.00872661976531956
"3543","GO:0007275",3.13792011950129e-05,0.999980136125002,152,3998,"multicellular organism development","BP",0.00900750430036576
"4631","GO:0010631",3.4928796012914e-05,0.999989321799215,20,247,"epithelial cell migration","BP",0.00989450064950033
"9230","GO:0035239",3.6818216121409e-05,0.9999832782605,41,728,"tube morphogenesis","BP",0.0100001462985752
"1372","GO:0003158",3.71559841582524e-05,0.999992671442468,12,100,"endothelium development","BP",0.0100001462985752
"16321","GO:0090130",3.71597242735853e-05,0.999988586656092,20,248,"tissue migration","BP",0.0100001462985752
"16322","GO:0090132",3.71597242735853e-05,0.999988586656092,20,248,"epithelium migration","BP",0.0100001462985752
"14752","GO:0065008",3.77431241588104e-05,0.999976841375522,119,2984,"regulation of biological quality","BP",0.0100317496298152
"4921","GO:0014031",3.90810834190969e-05,0.999993702333686,10,71,"mesenchymal cell development","BP",0.0102606907918261
"13450","GO:0051961",4.60110677134214e-05,0.999989191591524,14,137,"negative regulation of nervous system development","BP",0.011854156589544
"14191","GO:0060837",4.6251528334883e-05,0.999998903583079,4,8,"blood vessel endothelial cell differentiation","BP",0.011854156589544
"11409","GO:0045595",5.24740542257898e-05,0.999972382509649,60,1251,"regulation of cell differentiation","BP",0.0132907519226709
"4607","GO:0010594",5.66690375274673e-05,0.999986399583177,14,142,"regulation of endothelial cell migration","BP",0.0141863687084749
"21406","GO:2001026",6.0493329395865e-05,0.999996835649716,5,16,"regulation of endothelial cell chemotaxis","BP",0.0149696653857883
"7404","GO:0031224",6.15141755757199e-05,0.999961110825515,129,3373,"intrinsic component of membrane","CC",0.0150493032496554
"434","GO:0001525",6.28486960077751e-05,0.999975899568102,27,411,"angiogenesis","BP",0.0152030289477684
"606","GO:0001822",7.63035944038652e-05,0.999976094294587,19,238,"kidney development","BP",0.0182526675991201
"20219","GO:1905330",7.9189223555584e-05,0.999989468983967,8,50,"regulation of morphogenesis of an epithelium","BP",0.0187347779552546
"8343","GO:0032879",8.74843214430942e-05,0.999947323797042,93,2234,"regulation of localization","BP",0.0204722821342215
"3608","GO:0007507",8.92680651343005e-05,0.999962490378991,31,512,"heart development","BP",0.0206650771427565
"11512","GO:0045765",9.69172951809523e-05,0.999970154055846,18,229,"regulation of angiogenesis","BP",0.0221971537016034
"13952","GO:0060429",0.000101072563196463,0.99994972901798,46,894,"epithelium development","BP",0.0229051706637542
"6759","GO:0022612",0.000115434551882608,0.999974125883385,12,113,"gland morphogenesis","BP",0.0257177160423818
"18403","GO:1901342",0.000115872472298343,0.999963778987046,18,232,"regulation of vasculature development","BP",0.0257177160423818
"15819","GO:0072001",0.000118182150764182,0.999961644608858,19,246,"renal system development","BP",0.0259626890183885
"13072","GO:0051240",0.000124041857159483,0.999933867915871,55,1159,"positive regulation of multicellular organismal process","BP",0.0269747186140052
"12432","GO:0048514",0.000126706956169986,0.999946487663576,30,499,"blood vessel morphogenesis","BP",0.0272787405938363
"12467","GO:0048585",0.000129836691907365,0.99992883318633,60,1302,"negative regulation of response to stimulus","BP",0.0276757835650857
"12498","GO:0048646",0.000134757515184673,0.999931494086908,47,936,"anatomical structure formation involved in morphogenesis","BP",0.0279110332314014
"3344","GO:0006928",0.000134767620577123,0.999921962501978,73,1659,"movement of cell or subcellular component","BP",0.0279110332314014
"14962","GO:0070374",0.00013518570120017,0.999966770502072,13,136,"positive regulation of ERK1 and ERK2 cascade","BP",0.0279110332314014
"13329","GO:0051716",0.000136126085247673,0.999908276411347,180,5067,"cellular response to stimulus","BP",0.0279110332314014
"12778","GO:0050768",0.000145376671152395,0.999964021119589,13,134,"negative regulation of neurogenesis","BP",0.0295265505022634
"1369","GO:0003151",0.000152568123012523,0.999973953679138,9,67,"outflow tract morphogenesis","BP",0.0306659143186885
"20923","GO:2000146",0.000153835233704229,0.999950754671594,18,236,"negative regulation of cell motility","BP",0.0306659143186885
"1392","GO:0003179",0.000158723625874,0.999980526093888,7,40,"heart valve morphogenesis","BP",0.0313501003801958
"5752","GO:0016714",0.000162338940721967,0.999997889495165,3,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen","MF",0.0317726823163929
"12590","GO:0048839",0.000169184793062175,0.999954688907701,14,156,"inner ear development","BP",0.0328142289174375
"12891","GO:0050920",0.000182741353225149,0.999950660604474,14,158,"regulation of chemotaxis","BP",0.0351271302998593
"12409","GO:0048468",0.000198768184401278,0.999880662761958,80,1879,"cell development","BP",0.0374162142030622
"15951","GO:0072243",0.000199107716277372,0.999991809537257,4,11,"metanephric nephron epithelium development","BP",0.0374162142030622
"4448","GO:0009986",0.00020053210331039,0.999909120257825,33,599,"cell surface","CC",0.0374162142030622
"17221","GO:0098981",0.000201601600053659,0.999991679508502,4,11,"cholinergic synapse","CC",0.0374162142030622
"1312","GO:0003007",0.000218493715082758,0.999930667657268,17,219,"heart morphogenesis","BP",0.0402047110428778
"3489","GO:0007186",0.000224486818447915,0.999906549805381,27,454,"G protein-coupled receptor signaling pathway","BP",0.040775075734387
"3474","GO:0007167",0.000226125873770583,0.999889714520002,39,743,"enzyme linked receptor protein signaling pathway","BP",0.040775075734387
"14234","GO:0060947",0.000227275260723974,0.999990316384922,4,11,"cardiac vascular smooth muscle cell differentiation","BP",0.040775075734387
"17358","GO:0099528",0.000233005614030758,0.99999656900549,3,5,"G protein-coupled neurotransmitter receptor activity","MF",0.0414576683013899
"14196","GO:0060842",0.000242752252213572,0.999996374523964,3,5,"arterial endothelial cell differentiation","BP",0.0423554346151192
"13095","GO:0051271",0.000243158378725734,0.999919049493505,18,245,"negative regulation of cellular component movement","BP",0.0423554346151192
"8887","GO:0034329",0.000243953453122522,0.999908353656643,22,322,"cell junction assembly","BP",0.0423554346151192
"557","GO:0001755",0.000247688289512891,0.999967031498054,7,43,"neural crest cell migration","BP",0.0426598494793843
"11372","GO:0045446",0.000254085444684012,0.999947667825841,10,87,"endothelial cell differentiation","BP",0.0431585042958195
"7034","GO:0030336",0.000254592876843749,0.999918072750105,17,224,"negative regulation of cell migration","BP",0.0431585042958195
"10634","GO:0043235",0.000263428389907029,0.999905769233856,20,284,"receptor complex","CC",0.0443074203617846
"12893","GO:0050922",0.000275871630927713,0.999962528119221,7,44,"negative regulation of chemotaxis","BP",0.0455269662726001
"3476","GO:0007169",0.000276570074360906,0.999881309857419,28,470,"transmembrane receptor protein tyrosine kinase signaling pathway","BP",0.0455269662726001
"20423","GO:1905809",0.000277023205058787,0.999987168483694,4,12,"negative regulation of synapse organization","BP",0.0455269662726001
"14395","GO:0061311",0.000279272252671582,0.999978315937658,5,21,"cell surface receptor signaling pathway involved in heart development","BP",0.0455488812709583
"4609","GO:0010596",0.000285903585358097,0.999960765841085,7,46,"negative regulation of endothelial cell migration","BP",0.0462798367607102
"7855","GO:0032101",0.000290431799748886,0.999862247497,35,665,"regulation of response to external stimulus","BP",0.0466619866924908
"1447","GO:0003279",0.000295699844055812,0.999931765141069,11,106,"cardiac septum development","BP",0.0471564588346487
"3353","GO:0006940",0.000303559944885443,0.99995792365405,7,46,"regulation of smooth muscle contraction","BP",0.0480539856870493
"4444","GO:0009968",0.000309641855226608,0.999834074745841,49,1032,"negative regulation of signal transduction","BP",0.0486589744611214
"16278","GO:0090066",0.000319401172677632,0.999866413511974,26,428,"regulation of anatomical structure size","BP",0.0498288974389619
"20861","GO:2000027",0.000325137080994377,0.999930719094349,10,91,"regulation of animal organ morphogenesis","BP",0.0503588217030787
"17204","GO:0098960",0.00034498172424805,0.999961096504381,6,33,"postsynaptic neurotransmitter receptor activity","MF",0.0530507967238305
"6751","GO:0022414",0.000359686780074976,0.999802359907987,52,1141,"reproductive process","BP",0.0547749618174756
"3537","GO:0007268",0.000363826445255191,0.999831487022079,32,579,"chemical synaptic transmission","BP",0.0547749618174756
"17176","GO:0098916",0.000363826445255191,0.999831487022079,32,579,"anterograde trans-synaptic signaling","BP",0.0547749618174756
"282","GO:0000794",0.000391247657462878,0.999922989530739,9,82,"condensed nuclear chromosome","CC",0.0584942417883216
"14246","GO:0060976",0.000395400389059262,0.999932148981564,8,60,"coronary vasculature development","BP",0.0587074136279783
"2","GO:0000003",0.000407530581543387,0.999774799529783,52,1147,"reproduction","BP",0.0600940129455314
"12465","GO:0048583",0.000430887486862365,0.999716208792182,113,2974,"regulation of response to stimulus","BP",0.0629458157131556
"3536","GO:0007267",0.000432717763274979,0.999756298780115,55,1206,"cell-cell signaling","BP",0.0629458157131556
"12462","GO:0048568",0.000453474013489638,0.999813084780577,24,393,"embryonic organ development","BP",0.0655224297746202
"17365","GO:0099537",0.000465057500433293,0.999781365156719,32,587,"trans-synaptic signaling","BP",0.0663506541343207
"4647","GO:0010648",0.000465369909158922,0.999741320448247,52,1134,"negative regulation of cell communication","BP",0.0663506541343207
"3349","GO:0006935",0.000472270207030757,0.999800793214049,25,420,"chemotaxis","BP",0.0668914821524024
"6811","GO:0023057",0.000478031045995118,0.999733830601602,52,1135,"negative regulation of signaling","BP",0.067264904504764
"9518","GO:0035767",0.000484226988165355,0.9999565692034,5,24,"endothelial cell chemotaxis","BP",0.0672660698571165
"4343","GO:0009605",0.00048428820789879,0.999704645641435,74,1796,"response to external stimulus","BP",0.0672660698571165
"16430","GO:0090288",0.000488603372510942,0.999901017354887,9,79,"negative regulation of cellular response to growth factor stimulus","BP",0.0673160798369977
"1345","GO:0003093",0.000490901785238917,0.999988891576269,3,6,"regulation of glomerular filtration","BP",0.0673160798369977
"1409","GO:0003206",0.000500170266587962,0.999876542658913,11,116,"cardiac chamber morphogenesis","BP",0.0681529472745078
"10040","GO:0040017",0.000513060851802548,0.999774377881172,27,467,"positive regulation of locomotion","BP",0.0694697300531891
"12608","GO:0048863",0.000528858331706237,0.999840594649078,14,173,"stem cell differentiation","BP",0.0711611938956473
"5333","GO:0015837",0.000536003830411629,0.999889681651028,9,83,"amine transport","BP",0.0716746985399501
"12621","GO:0048880",0.000555181736923178,0.999788854797712,20,305,"sensory system development","BP",0.0737809111988833
"10191","GO:0042330",0.000561425625010222,0.999760237904034,25,425,"taxis","BP",0.0741529587781907
"11301","GO:0045211",0.00056736414147613,0.999819198623565,15,192,"postsynaptic membrane","CC",0.0742681122241712
"12857","GO:0050877",0.000569196828324039,0.999703165692536,41,840,"nervous system process","BP",0.0742681122241712
"4632","GO:0010632",0.000573048471379362,0.999817089932888,15,196,"regulation of epithelial cell migration","BP",0.0743202442188331
"1384","GO:0003170",0.00058255061914591,0.99990935579023,7,49,"heart valve development","BP",0.0750281415109431
"15935","GO:0072207",0.000585476695333663,0.999965339339642,4,14,"metanephric epithelium development","BP",0.0750281415109431
"4922","GO:0014032",0.000598949806805615,0.999889852899281,8,65,"neural crest cell development","BP",0.0752850436881623
"780","GO:0002064",0.000599231134122108,0.999817013068899,14,174,"epithelial cell development","BP",0.0752850436881623
"12476","GO:0048608",0.000601360263369762,0.999757706854604,22,355,"reproductive structure development","BP",0.0752850436881623
"764","GO:0002040",0.000601469065649306,0.999860626301989,10,99,"sprouting angiogenesis","BP",0.0752850436881623
"1408","GO:0003205",0.0006125139200847,0.999822446174336,13,156,"cardiac chamber development","BP",0.0762243478930838
"10264","GO:0042472",0.000621652509925423,0.999869446174949,9,82,"inner ear morphogenesis","BP",0.076916993598761
"10845","GO:0043583",0.000626757096887383,0.999807573471633,14,178,"ear development","BP",0.0770880903146975
"4645","GO:0010646",0.00063019666010436,0.9995867818313,102,2643,"regulation of cell communication","BP",0.0770880903146975
"4463","GO:0010033",0.000646370602603527,0.999587857036845,87,2198,"response to organic substance","BP",0.078619845782211
"14455","GO:0061458",0.000670240896694122,0.999727646076512,22,358,"reproductive system development","BP",0.0810157919904594
"13204","GO:0051458",0.000673595000524513,0.999981214258939,3,7,"corticotropin secretion","BP",0.0810157919904594
"11381","GO:0045499",0.000680359308154714,0.999934170055306,5,24,"chemorepellent activity","MF",0.081374753029238
"6913","GO:0030168",0.000684198375837705,0.99987118575356,8,68,"platelet activation","BP",0.0813818057094473
"9342","GO:0035457",0.00068992540901657,0.999956582404863,4,15,"cellular response to interferon-alpha","BP",0.0814169454425555
"10239","GO:0042427",0.00069583900605835,0.999980372750901,3,7,"serotonin biosynthetic process","BP",0.0814169454425555
"18335","GO:1901162",0.00069583900605835,0.999980372750901,3,7,"primary amino compound biosynthetic process","BP",0.0814169454425555
"5659","GO:0016525",0.000701595609897718,0.999849913860886,9,84,"negative regulation of angiogenesis","BP",0.0816467669485837
"2353","GO:0005198",0.000719783487538813,0.99969259702827,24,438,"structural molecule activity","MF",0.0831015721971749
"6808","GO:0023051",0.000721816805279934,0.999524556759407,102,2653,"regulation of signaling","BP",0.0831015721971749
"6901","GO:0030154",0.000730315837559674,0.999505369443707,122,3284,"cell differentiation","BP",0.0836221585129567
"20924","GO:2000147",0.000734933501153984,0.999674228000693,26,454,"positive regulation of cell motility","BP",0.0836221585129567
"3639","GO:0007599",0.000737991087252625,0.999808513298285,11,123,"hemostasis","BP",0.0836221585129567
"10236","GO:0042421",0.000745801276044291,0.99997844810498,3,7,"norepinephrine biosynthetic process","BP",0.0840646893819767
"20221","GO:1905332",0.00075952330142406,0.999923796497309,5,26,"positive regulation of morphogenesis of an epithelium","BP",0.0848757319773908
"14397","GO:0061314",0.000761975501956902,0.999977815061365,3,7,"Notch signaling involved in heart development","BP",0.0848757319773908
"8127","GO:0032532",0.000764823819202648,0.999977703085201,3,7,"regulation of microvillus length","BP",0.0848757319773908
"11868","GO:0046533",0.00076888286873424,0.999977543256492,3,7,"negative regulation of photoreceptor cell differentiation","BP",0.0848886116973305
"1311","GO:0003006",0.000780400273548132,0.999596436045341,38,782,"developmental process involved in reproduction","BP",0.0850223483047902
"722","GO:0001977",0.000784336300973455,0.999976932038653,3,7,"renal system process involved in regulation of blood volume","BP",0.0850223483047902
"17364","GO:0099536",0.000784439700666606,0.999619079481771,32,606,"synaptic signaling","BP",0.0850223483047902
"13784","GO:0060191",0.000786642869413328,0.99986996862425,7,55,"regulation of lipase activity","BP",0.0850223483047902
"11741","GO:0046189",0.000789840199775096,0.999893417451615,6,40,"phenol-containing compound biosynthetic process","BP",0.0850223483047902
"15073","GO:0070563",0.000808316823421911,1,2,2,"negative regulation of vitamin D receptor signaling pathway","BP",0.0865783725942802
"18404","GO:1901343",0.000840310798646382,0.999815336164608,9,86,"negative regulation of vasculature development","BP",0.0891184787392017
"20955","GO:2000181",0.000840310798646382,0.999815336164608,9,86,"negative regulation of blood vessel morphogenesis","BP",0.0891184787392017
"1357","GO:0003129",0.000865715899739055,0.999973643924393,3,7,"heart induction","BP",0.0913627333602064
"21058","GO:2000351",0.000874290776537035,0.999879673096606,6,40,"regulation of endothelial cell apoptotic process","BP",0.09177132710922
"1937","GO:0004510",0.000878112935319769,1,2,2,"tryptophan 5-monooxygenase activity","MF",0.09177132710922
"11477","GO:0045686",0.000897280757067457,0.999906065753698,5,27,"negative regulation of glial cell differentiation","BP",0.0933215334246632
"12612","GO:0048869",0.000917111512793187,0.999374407683622,122,3304,"cellular developmental process","BP",0.0949254507640603
"4913","GO:0014014",0.000945600372851987,0.999867556835729,6,41,"negative regulation of gliogenesis","BP",0.0974058872111503
"7620","GO:0031620",0.000954040016625161,1,2,2,"regulation of fever generation","BP",0.0977383610752109
"21050","GO:2000342",0.000958090756335693,0.999967761668391,3,8,"negative regulation of chemokine (C-X-C motif) ligand 2 production","BP",0.0977383610752109
"4687","GO:0010721",0.000962447514884329,0.999706400590183,13,163,"negative regulation of cell development","BP",0.0977383610752109
"7856","GO:0032102",0.000980402469104513,0.999630538471081,18,280,"negative regulation of response to external stimulus","BP",0.0986618006333848
"12609","GO:0048864",0.000980706272262732,0.999804379867823,8,70,"stem cell development","BP",0.0986618006333848
"13937","GO:0060411",0.000988129755532412,0.999802666399939,8,70,"cardiac septum morphogenesis","BP",0.0989462581714292
"7224","GO:0030864",0.00100377787965605,0.999799047739701,8,70,"cortical actin cytoskeleton","CC",0.100047842458866
"10242","GO:0042435",0.00102707073742913,0.99996458863097,3,8,"indole-containing compound biosynthetic process","BP",0.101897723069639
"1448","GO:0003281",0.00103329621653733,0.999792196786371,8,70,"ventricular septum development","BP",0.102045111219414
"7033","GO:0030335",0.00104588800216257,0.999532696443838,25,439,"positive regulation of cell migration","BP",0.102816999080173
"1346","GO:0003094",0.00105735345360943,0.999924216923841,4,16,"glomerular filtration","BP",0.103104526737804
"3597","GO:0007431",0.00105839102647846,0.999884990507754,5,27,"salivary gland development","BP",0.103104526737804
"18546","GO:1901700",0.0010641748412441,0.999387660515523,51,1156,"response to oxygen-containing compound","BP",0.103200991698848
"3650","GO:0007613",0.00109009174999553,0.999703060219031,11,124,"memory","BP",0.105240292760779
"3335","GO:0006910",0.00110172563339526,0.999919171872008,4,17,"phagocytosis, recognition","BP",0.105888621256101
"13096","GO:0051272",0.00113121391562331,0.999482792974634,26,468,"positive regulation of cellular component movement","BP",0.108239575064241
"11273","GO:0045165",0.00114190938619824,0.999626007602541,14,189,"cell fate commitment","BP",0.10877950077638
"1310","GO:0003002",0.00116100706878841,0.999555874413978,18,278,"regionalization","BP",0.110108066138536
"16073","GO:0072577",0.00116608477307753,0.999829482147833,6,42,"endothelial cell apoptotic process","BP",0.110108066138536
"497","GO:0001654",0.00118365610346557,0.999532861740578,19,301,"eye development","BP",0.1112791801376
"12548","GO:0048729",0.00123223733045355,0.999415377112214,28,517,"tissue morphogenesis","BP",0.114820108810891
"18042","GO:0150063",0.00123432157627427,0.999511049002638,19,302,"visual system development","BP",0.114820108810891
"4633","GO:0010633",0.00123732013768065,0.999777972615048,7,58,"negative regulation of epithelial cell migration","BP",0.114820108810891
"18109","GO:1900046",0.00124550603955294,0.999814766317327,6,44,"regulation of hemostasis","BP",0.115083688950795
"7091","GO:0030514",0.00128937884772404,0.999807694927086,6,42,"negative regulation of BMP signaling pathway","BP",0.118628364156628
"12564","GO:0048762",0.00129799311492127,0.999569123685106,14,188,"mesenchymal cell differentiation","BP",0.11891273945166
"4923","GO:0014033",0.0013173776825757,0.999724053427325,8,73,"neural crest cell differentiation","BP",0.120177220882086
"8129","GO:0032535",0.00134074971119253,0.999450612067383,20,326,"regulation of cellular component size","BP",0.120750952361632
"7314","GO:0031045",0.0013421031632234,0.999844720759333,5,29,"dense core granule","CC",0.120750952361632
"13995","GO:0060485",0.00134256141553921,0.999513597836985,16,232,"mesenchyme development","BP",0.120750952361632
"2182","GO:0004866",0.00135139432387292,0.999714550328942,8,79,"endopeptidase inhibitor activity","MF",0.120750952361632
"1400","GO:0003190",0.00135171069344388,0.999948673705473,3,8,"atrioventricular valve formation","BP",0.120750952361632
"16723","GO:0097205",0.00136468373471064,0.999893845582679,4,17,"renal filtration","BP",0.12108379001068
"21355","GO:2000826",0.00136678907792959,0.999947897915061,3,8,"regulation of heart morphogenesis","BP",0.12108379001068
"7378","GO:0031128",0.00137230919980519,0.99984041910435,5,29,"developmental induction","BP",0.12108379001068
"908","GO:0002291",0.00141001033772039,0.999943125868437,3,9,"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",0.123902500248091
"19380","GO:1903672",0.00142837303385816,0.999886307044332,4,18,"positive regulation of sprouting angiogenesis","BP",0.125005866040375
"12470","GO:0048592",0.00146965823428495,0.999583587914345,11,130,"eye morphogenesis","BP",0.128098267716278
