"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"21","GO:0097159",5.92760441708636e-15,1,1081,4556,"organic cyclic compound binding","MF",6.10063401268988e-12
"22","GO:1901363",1.24409356858903e-14,1,1071,4515,"heterocyclic compound binding","MF",1.2222088317234e-11
"23","GO:0016070",4.15746697660877e-14,1,860,3555,"RNA metabolic process","BP",3.90675364197589e-11
"24","GO:0016071",2.95827091295947e-13,1,200,649,"mRNA metabolic process","BP",2.66404621840805e-10
"25","GO:0044238",9.65331761639186e-13,1,1685,7898,"primary metabolic process","BP",8.34548614572309e-10
"26","GO:0071704",3.83310424853396e-12,1,1765,8394,"organic substance metabolic process","BP",3.1863416201371e-09
"27","GO:0043170",4.40065676154609e-12,1,1562,7235,"macromolecule metabolic process","BP",3.39890591936469e-09
"28","GO:0006807",4.40333899700233e-12,1,1601,7480,"nitrogen compound metabolic process","BP",3.39890591936469e-09
"29","GO:0005488",1.41293813867971e-11,1,2190,10456,"binding","MF",1.05302868935464e-08
"30","GO:0044237",1.62613687865552e-11,1,1701,8073,"cellular metabolic process","BP",1.17152321194606e-08
"31","GO:0010467",1.87203293920719e-11,1,1064,4755,"gene expression","BP",1.30516928758339e-08
"32","GO:0008152",7.13435803063817e-11,1,1818,8759,"metabolic process","BP",4.81859000363071e-08
"33","GO:0006397",7.87751913685193e-11,1,135,430,"mRNA processing","BP",5.15929760923578e-08
"34","GO:0003729",1.43261039471399e-09,1,101,300,"mRNA binding","MF",9.10676719439806e-07
"35","GO:0005737",1.93642999667427e-09,1,1927,9399,"cytoplasm","CC",1.19577318623203e-06
"36","GO:0008380",2.97671700730987e-09,1,112,369,"RNA splicing","BP",1.7871051299719e-06
"37","GO:0009987",3.74244282794477e-09,1,2466,12268,"cellular process","BP",2.18609234703704e-06
"38","GO:0043228",1.15415165538117e-08,1,869,3833,"non-membrane-bounded organelle","CC",6.39607172506491e-06
"39","GO:0043232",1.15415165538117e-08,1,869,3833,"intracellular non-membrane-bounded organelle","CC",6.39607172506491e-06
"40","GO:0140513",1.23440751906499e-08,1,303,1174,"nuclear protein-containing complex","CC",6.66981242738789e-06
"41","GO:0005829",1.27855699705407e-08,1,752,3300,"cytosol","CC",6.73986643349505e-06
"42","GO:1990904",5.25777932907056e-08,1,159,688,"ribonucleoprotein complex","CC",2.70562820569529e-05
"43","GO:0044271",7.43512289154434e-08,1,814,3644,"cellular nitrogen compound biosynthetic process","BP",3.73710025709181e-05
"44","GO:0032991",1.11837728030109e-07,1,1000,4678,"protein-containing complex","CC",5.49352003616988e-05
"45","GO:1903311",1.34898797144168e-07,1,92,277,"regulation of mRNA metabolic process","BP",6.11080961674601e-05
"46","GO:0000375",1.35714089484944e-07,1,79,254,"RNA splicing, via transesterification reactions","BP",6.11080961674601e-05
"47","GO:0000377",1.35714089484944e-07,1,79,254,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",6.11080961674601e-05
"48","GO:0000398",1.35714089484944e-07,1,79,254,"mRNA splicing, via spliceosome","BP",6.11080961674601e-05
"49","GO:0110165",3.81412762710417e-07,1,2621,13285,"cellular anatomical entity","CC",0.000168234164091026
"50","GO:0005694",4.67383566279333e-07,1,277,1078,"chromosome","CC",0.000200560582605923
"51","GO:0043484",4.73260987040303e-07,0.999999815194487,54,146,"regulation of RNA splicing","BP",0.000200560582605923
"52","GO:0050684",7.64913878864461e-07,0.999999706691738,51,133,"regulation of mRNA processing","BP",0.000317924685844184
"53","GO:0005515",8.86903779748845e-07,0.999999402411144,1583,7425,"protein binding","MF",0.000358070843126006
"54","GO:1903312",8.94638667876015e-07,0.999999711014151,39,91,"negative regulation of mRNA metabolic process","BP",0.000358070843126006
"55","GO:0044265",2.07697284238916e-06,0.999998871982926,256,1017,"cellular macromolecule catabolic process","BP",0.00081617480077376
"56","GO:0019219",3.0227783222982e-06,0.999997744034059,729,3151,"regulation of nucleobase-containing compound metabolic process","BP",0.00116663049785412
"57","GO:0003677",4.17379964223168e-06,0.999996985760646,464,1884,"DNA binding","MF",0.00158260230995707
"58","GO:0044260",6.3223305705579e-06,0.999994954057191,994,4611,"cellular macromolecule metabolic process","BP",0.00235594018312876
"59","GO:0016604",7.10072477441441e-06,0.999995635278873,186,674,"nuclear body","CC",0.00260115194151557
"60","GO:0044249",7.33368580265958e-06,0.999994155030824,941,4362,"cellular biosynthetic process","BP",0.00264171585421469
"61","GO:0009058",7.775794207582e-06,0.999993759238824,966,4492,"biosynthetic process","BP",0.00275505311817164
"62","GO:0051252",8.17432053804967e-06,0.999993659458573,670,2877,"regulation of RNA metabolic process","BP",0.00283419168166675
"63","GO:0051253",8.2614202537827e-06,0.999994303658643,286,1114,"negative regulation of RNA metabolic process","BP",0.00283419168166675
"64","GO:0050686",8.61510844595128e-06,0.99999848054579,17,31,"negative regulation of mRNA processing","BP",0.00290934904441164
"65","GO:0006376",1.1326017184192e-05,0.999998175788106,16,27,"mRNA splice site selection","BP",0.00376598783695296
"66","GO:0045934",1.17263718592931e-05,0.999991679912239,311,1230,"negative regulation of nucleobase-containing compound metabolic process","BP",0.0038400314393167
"67","GO:1901576",1.26396048187453e-05,0.999989749538087,948,4412,"organic substance biosynthetic process","BP",0.0040773101335454
"68","GO:0033119",1.47041707865704e-05,0.99999755968946,15,28,"negative regulation of RNA splicing","BP",0.00467354769426686
"69","GO:0010468",1.89806827729669e-05,0.999984618801413,843,3789,"regulation of gene expression","BP",0.00594535502568311
"70","GO:0043043",2.06626667529918e-05,0.999987005085916,143,610,"peptide biosynthetic process","BP",0.00637974595046302
"71","GO:0006399",2.27394993088903e-05,0.999989757036535,49,163,"tRNA metabolic process","BP",0.00692209575440911
"72","GO:0006412",2.58852376226298e-05,0.999983754838941,138,590,"translation","BP",0.0077648190525802
"73","GO:0080090",2.62264281144845e-05,0.999978374680037,1007,4575,"regulation of primary metabolic process","BP",0.0077648190525802
"74","GO:0043604",2.84083148082376e-05,0.999981289990608,162,701,"amide biosynthetic process","BP",0.00820836500809955
"75","GO:0046907",2.84841241663566e-05,0.999978879869487,330,1369,"intracellular transport","BP",0.00820836500809955
"76","GO:0006996",3.59806822514666e-05,0.999970773431017,741,3274,"organelle organization","BP",0.0102322432302756
"77","GO:0048024",3.74664000790377e-05,0.999985548527283,36,97,"regulation of mRNA splicing, via spliceosome","BP",0.0104869243330931
"78","GO:0048025",3.78466708916515e-05,0.99999425335362,13,23,"negative regulation of mRNA splicing, via spliceosome","BP",0.0104869243330931
"79","GO:0031323",4.15576226267752e-05,0.999965478066681,1031,4709,"regulation of cellular metabolic process","BP",0.0113004006870266
"80","GO:0022613",4.18281615214051e-05,0.99997559515651,96,387,"ribonucleoprotein complex biogenesis","BP",0.0113004006870266
"81","GO:0051171",4.38167682076986e-05,0.999963678053907,976,4434,"regulation of nitrogen compound metabolic process","BP",0.0116915038428764
"82","GO:0140535",4.816903281716e-05,0.99996742002268,176,708,"intracellular protein-containing complex","CC",0.0126401439446477
"83","GO:0010608",4.85417085738101e-05,0.999969618611108,126,477,"post-transcriptional regulation of gene expression","BP",0.0126401439446477
"84","GO:0009059",5.35951497619196e-05,0.999955965234857,800,3653,"macromolecule biosynthetic process","BP",0.0137899044262425
"85","GO:0140640",5.63771915044804e-05,0.999963667836712,139,527,"catalytic activity, acting on a nucleic acid","MF",0.0143350616468981
"86","GO:0006259",5.93854393642692e-05,0.999958009316107,221,881,"DNA metabolic process","BP",0.0149243895462785
"87","GO:0006402",6.09765168617636e-05,0.999967839617608,69,221,"mRNA catabolic process","BP",0.0151481087233712
"88","GO:0034660",6.76094997586602e-05,0.999957273249089,122,490,"ncRNA metabolic process","BP",0.0164739753068886
"89","GO:0018130",6.78380512799279e-05,0.999944716902505,686,3050,"heterocycle biosynthetic process","BP",0.0164739753068886
"90","GO:0034470",7.23598071193331e-05,0.999957004174977,95,376,"ncRNA processing","BP",0.0173768056807794
"91","GO:0006403",7.4129235689266e-05,0.999964461678806,52,156,"RNA localization","BP",0.0176061007796935
"92","GO:0000245",8.90298849462421e-05,0.999976220386631,20,43,"spliceosomal complex assembly","BP",0.0209152489493819
"93","GO:0003730",0.00010297449008397,0.999958943918542,34,94,"mRNA 3'-UTR binding","MF",0.0239310500449984
"94","GO:0034654",0.000109766676041093,0.999910091139589,672,2987,"nucleobase-containing compound biosynthetic process","BP",0.025238161375278
"95","GO:0140101",0.000119655227686884,0.999949322904916,36,115,"catalytic activity, acting on a tRNA","MF",0.0272221940631224
"96","GO:0019438",0.000128306424451421,0.999894520529273,685,3058,"aromatic compound biosynthetic process","BP",0.0288863203298809
"97","GO:0010605",0.000138395048769452,0.999888715941745,518,2268,"negative regulation of macromolecule metabolic process","BP",0.0308364143201461
"98","GO:0051168",0.000142325957374355,0.999932397552243,47,141,"nuclear export","BP",0.0313886828237952
"99","GO:1901362",0.000152137304738592,0.999874377934875,702,3157,"organic cyclic compound biosynthetic process","BP",0.0332135713870222
"100","GO:0000785",0.000156516599263729,0.999894773383009,148,543,"chromatin","CC",0.0338279325988697
"101","GO:0009057",0.000170575519488346,0.999871567650485,281,1187,"macromolecule catabolic process","BP",0.0365014723039765
"102","GO:1902494",0.000175460647279044,0.999865885271755,309,1372,"catalytic complex","CC",0.0370451856155267
"103","GO:0046700",0.000176544400055487,0.999890428176353,100,378,"heterocycle catabolic process","BP",0.0370451856155267
"104","GO:0051172",0.000179197680474207,0.999857370247353,448,1919,"negative regulation of nitrogen compound metabolic process","BP",0.037240379500856
"105","GO:0006518",0.000181171553894308,0.999873575387793,167,759,"peptide metabolic process","BP",0.0372920075649303
"106","GO:0060255",0.000193047254750726,0.99983641883622,1045,4853,"regulation of macromolecule metabolic process","BP",0.0393616067634664
"107","GO:0032774",0.000195328512146465,0.999839809475427,618,2703,"RNA biosynthetic process","BP",0.0394545339534724
"108","GO:0097659",0.000229910108952758,0.999811079470283,615,2691,"nucleic acid-templated transcription","BP",0.0459713762351569
"109","GO:0019439",0.000231845648897983,0.999854281043595,101,387,"aromatic compound catabolic process","BP",0.0459713762351569
"110","GO:0006351",0.000242847886168448,0.999800296305575,614,2687,"transcription, DNA-templated","BP",0.047715194215988
